"Sample ID","Type","Conc","WL510.0","Comments"
"MBK","Unknown",-0.0132,-0.0001,""
"1_20_1","Unknown",1.3218,0.1618,""
"1_20_2","Unknown",0.8383,0.1032,""
"1_20_3","Unknown",0.3001,0.0379,""
"1_20_4","Unknown",2.1307,0.2600,""
"1_20_5","Unknown",0.1533,0.0201,""
"1_20_6","Unknown",0.1479,0.0194,""
"1_20_7","Unknown",0.8027,0.0989,""
"1_20_8","Unknown",2.3190,0.2828,""
"CCV(ST4,2mg/L)","Unknown",1.9605,0.2393,""
