Batch Data Path,D:\DATA\2026년\3. 2026년 3월\VOC3(NJ 3.26 HC 3.23)\QuantResults\VOC3.batch.bin
Analysis Time,2026-04-01 오후 5:18:04,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-04-01 오후 5:18:04,Analyze Quant Version,10.2,Report Quant Version,10.2
Vinylchloride
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
VOC3 ST-01.D,,Cal,4.831,,1631,,321,,0.007
VOC3 ST-02.D,,Cal,4.820,,4395,,749,,0.008
VOC3 ST-03.D,,Cal,4.831,,16004,,352,,0.050
VOC3 ST-04.D,,Cal,4.831,,34448,,309,,0.122
VOC3 ST-05.D,,Cal,4.831,,73669,,648,,0.124
VOC3 ST-06.D,,Cal,4.820,,127719,,346,,0.400
BK.D,,Blank,,,,,555,,ND
FBK(HC 26-03-23).D,,Blank,,,,,976,,ND
FBK(LG NJ 26-03-26).D,,Blank,,,,,1095,,ND
HC 26-03-23.D,,Sample,,,,,789,,ND
NJ-01.D,,Sample,,,,,950,,ND
NJ-02.D,,Sample,,,,,902,,ND
NJ-03.D,,Sample,,,,,972,,ND
NJ-04.D,,Sample,,,,,735,,ND
NJ-05.D,,Sample,,,,,772,,ND
NJ-06.D,,Sample,,,,,1121,,ND
MBK.D,,Blank,,,,,920,,ND
CCV.D,,QC,4.820,,138068,,612,,0.245
Acrylonitrile
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
VOC3 ST-01.D,,Cal,6.499,,129,,321,,0.002
VOC3 ST-02.D,,Cal,6.499,,271,,749,,0.001
VOC3 ST-03.D,,Cal,6.499,,1358,,352,,0.063
VOC3 ST-04.D,,Cal,6.499,,2689,,309,,0.147
VOC3 ST-05.D,,Cal,6.499,,4403,,648,,0.114
VOC3 ST-06.D,,Cal,6.499,,7984,,346,,0.399
BK.D,,Blank,,,,,555,,ND
FBK(HC 26-03-23).D,,Blank,,,,,976,,ND
FBK(LG NJ 26-03-26).D,,Blank,,,,,1095,,ND
HC 26-03-23.D,,Sample,6.499,,0,,789,,ND
NJ-01.D,,Sample,,,,,950,,ND
NJ-02.D,,Sample,,,,,902,,ND
NJ-03.D,,Sample,,,,,972,,ND
NJ-04.D,,Sample,,,,,735,,ND
NJ-05.D,,Sample,6.488,,0,,772,,ND
NJ-06.D,,Sample,,,,,1121,,ND
MBK.D,,Blank,,,,,920,,ND
