"FBK(LG³ªÁÖ) - RawData"
"Wavelength nm.","T%"
511.80,100.2884
511.90,100.2853
512.00,100.2899
512.10,100.2899
512.20,100.2945
512.30,100.2930
512.40,100.2899
512.50,100.2869
512.60,100.2823
512.70,100.2792
512.80,100.2762
512.90,100.2747
513.00,100.2762
513.10,100.2808
513.20,100.2823
513.30,100.2838
513.40,100.2930
513.50,100.2945
513.60,100.2960
513.70,100.2960
513.80,100.2960
513.90,100.2899
514.00,100.2914
514.10,100.2853
514.20,100.2808
514.30,100.2762
514.40,100.2777
514.50,100.2747
514.60,100.2762
514.70,100.2808
514.80,100.2838
514.90,100.2838
515.00,100.2853
515.10,100.2838
515.20,100.2838
515.30,100.2853
515.40,100.2823
515.50,100.2823
515.60,100.2777
515.70,100.2731
515.80,100.2701
515.90,100.2686
516.00,100.2625
516.10,100.2640
516.20,100.2655
516.30,100.2640
516.40,100.2625
516.50,100.2655
516.60,100.2716
516.70,100.2716
516.80,100.2747
516.90,100.2762
517.00,100.2838
517.10,100.2853
517.20,100.2930
517.30,100.2991
517.40,100.3036
517.50,100.3036
517.60,100.3052
517.70,100.3036
517.80,100.2960
517.90,100.2930
518.00,100.2899
518.10,100.2838
518.20,100.2808
518.30,100.2869
518.40,100.2869
518.50,100.2869
518.60,100.2823
518.70,100.2792
518.80,100.2716
518.90,100.2640
519.00,100.2625
519.10,100.2640
519.20,100.2655
519.30,100.2686
519.40,100.2670
519.50,100.2686
519.60,100.2640
519.70,100.2625
519.80,100.2655
519.90,100.2686
520.00,100.2670
520.10,100.2655
520.20,100.2686
520.30,100.2686
520.40,100.2655
520.50,100.2686
520.60,100.2716
520.70,100.2792
520.80,100.2792
520.90,100.2808
521.00,100.2838
521.10,100.2853
521.20,100.2808
521.30,100.2777
521.40,100.2808
521.50,100.2808
521.60,100.2792
521.70,100.2808
521.80,100.2823
521.90,100.2853
522.00,100.2823
522.10,100.2808
522.20,100.2808
522.30,100.2792
522.40,100.2777
522.50,100.2777
522.60,100.2777
522.70,100.2792
522.80,100.2777
522.90,100.2747
523.00,100.2686
523.10,100.2670
523.20,100.2625
523.30,100.2640
523.40,100.2640
523.50,100.2655
523.60,100.2731
523.70,100.2716
523.80,100.2701
523.90,100.2655
524.00,100.2640
524.10,100.2609
524.20,100.2609
524.30,100.2625
524.40,100.2655
524.50,100.2655
524.60,100.2640
524.70,100.2640
524.80,100.2640
524.90,100.2609
525.00,100.2594
525.10,100.2563
525.20,100.2548
525.30,100.2487
525.40,100.2441
525.50,100.2411
525.60,100.2457
525.70,100.2472
525.80,100.2487
525.90,100.2579
526.00,100.2686
526.10,100.2701
526.20,100.2670
526.30,100.2701
526.40,100.2686
526.50,100.2625
526.60,100.2625
526.70,100.2670
526.80,100.2625
526.90,100.2625
527.00,100.2594
527.10,100.2548
527.20,100.2533
527.30,100.2533
527.40,100.2518
527.50,100.2472
527.60,100.2487
527.70,100.2472
527.80,100.2487
527.90,100.2563
528.00,100.2609
528.10,100.2640
528.20,100.2640
528.30,100.2609
528.40,100.2563
528.50,100.2533
528.60,100.2609
528.70,100.2625
528.80,100.2716
528.90,100.2747
529.00,100.2762
529.10,100.2731
529.20,100.2686
529.30,100.2609
529.40,100.2548
529.50,100.2579
529.60,100.2579
529.70,100.2579
529.80,100.2579
529.90,100.2594
530.00,100.2548
530.10,100.2548
530.20,100.2548
530.30,100.2518
530.40,100.2518
530.50,100.2548
530.60,100.2518
530.70,100.2487
530.80,100.2487
530.90,100.2502
531.00,100.2487
531.10,100.2502
531.20,100.2502
531.30,100.2502
531.40,100.2533
531.50,100.2518
531.60,100.2457
531.70,100.2457
531.80,100.2518
531.90,100.2533
532.00,100.2518
532.10,100.2563
532.20,100.2609
532.30,100.2609
532.40,100.2594
532.50,100.2609
532.60,100.2563
532.70,100.2548
532.80,100.2533
532.90,100.2487
533.00,100.2457
533.10,100.2365
533.20,100.2380
533.30,100.2411
533.40,100.2457
533.50,100.2533
533.60,100.2579
533.70,100.2609
533.80,100.2594
533.90,100.2533
534.00,100.2441
534.10,100.2380
534.20,100.2335
534.30,100.2319
534.40,100.2319
534.50,100.2350
534.60,100.2380
534.70,100.2411
534.80,100.2426
534.90,100.2426
535.00,100.2487
535.10,100.2563
535.20,100.2594
535.30,100.2701
535.40,100.2838
535.50,100.2945
535.60,100.2991
535.70,100.2960
535.80,100.2884
535.90,100.2823
536.00,100.2792
536.10,100.2762
536.20,100.2686
536.30,100.2762
536.40,100.2716
536.50,100.2716
536.60,100.2625
536.70,100.2518
536.80,100.2487
536.90,100.2426
537.00,100.2304
537.10,100.2213
537.20,100.2136
537.30,100.2090
537.40,100.2045
537.50,100.2045
537.60,100.2029
537.70,100.2014
537.80,100.2014
537.90,100.1968
538.00,100.1862
538.10,100.1816
538.20,100.1801
538.30,100.1755
538.40,100.1755
538.50,100.1801
538.60,100.1862
538.70,100.1938
538.80,100.1968
538.90,100.1984
539.00,100.2029
539.10,100.2045
539.20,100.2014
539.30,100.1984
539.40,100.1999
539.50,100.2045
539.60,100.2029
539.70,100.2014
539.80,100.2029
539.90,100.2029
540.00,100.1984
540.10,100.1892
540.20,100.1831
540.30,100.1816
540.40,100.1846
540.50,100.1831
540.60,100.1846
540.70,100.1862
540.80,100.1831
540.90,100.1785
541.00,100.1724
541.10,100.1694
541.20,100.1694
541.30,100.1709
541.40,100.1724
541.50,100.1770
541.60,100.1755
541.70,100.1740
541.80,100.1770
541.90,100.1770
542.00,100.1770
542.10,100.1801
542.20,100.1831
542.30,100.1862
542.40,100.1877
542.50,100.1862
542.60,100.1846
542.70,100.1816
542.80,100.1801
542.90,100.1831
543.00,100.1907
543.10,100.1984
543.20,100.2014
543.30,100.2014
543.40,100.1984
543.50,100.1938
543.60,100.1877
543.70,100.1801
543.80,100.1801
543.90,100.1755
544.00,100.1724
544.10,100.1694
544.20,100.1709
544.30,100.1678
544.40,100.1633
544.50,100.1663
544.60,100.1663
544.70,100.1678
544.80,100.1694
544.90,100.1755
545.00,100.1785
545.10,100.1755
545.20,100.1724
545.30,100.1724
545.40,100.1740
545.50,100.1740
545.60,100.1801
545.70,100.1846
545.80,100.1877
545.90,100.1892
546.00,100.1892
546.10,100.1831
546.20,100.1755
546.30,100.1678
546.40,100.1602
546.50,100.1572
546.60,100.1572
546.70,100.1602
546.80,100.1663
546.90,100.1709
547.00,100.1724
547.10,100.1724
547.20,100.1755
547.30,100.1694
547.40,100.1663
547.50,100.1633
547.60,100.1633
547.70,100.1663
547.80,100.1678
547.90,100.1770
548.00,100.1831
548.10,100.1846
548.20,100.1831
548.30,100.1816
548.40,100.1785
548.50,100.1755
548.60,100.1724
548.70,100.1755
548.80,100.1770
548.90,100.1770
549.00,100.1755
549.10,100.1770
549.20,100.1770
549.30,100.1709
549.40,100.1694
549.50,100.1663
549.60,100.1617
549.70,100.1572
549.80,100.1556
549.90,100.1495
550.00,100.1465
550.10,100.1434
550.20,100.1404
550.30,100.1373
550.40,100.1373
550.50,100.1358
550.60,100.1373
550.70,100.1328
550.80,100.1297
550.90,100.1251
551.00,100.1297
551.10,100.1297
551.20,100.1312
551.30,100.1328
551.40,100.1373
551.50,100.1343
551.60,100.1297
551.70,100.1312
551.80,100.1358
551.90,100.1389
552.00,100.1495
552.10,100.1602
552.20,100.1663
552.30,100.1724
552.40,100.1770
552.50,100.1770
552.60,100.1755
552.70,100.1785
552.80,100.1785
552.90,100.1770
553.00,100.1740
553.10,100.1740
553.20,100.1694
553.30,100.1648
553.40,100.1602
553.50,100.1572
553.60,100.1541
553.70,100.1480
553.80,100.1419
553.90,100.1404
554.00,100.1404
554.10,100.1389
554.20,100.1389
554.30,100.1434
554.40,100.1450
554.50,100.1480
554.60,100.1480
554.70,100.1511
554.80,100.1511
554.90,100.1511
555.00,100.1480
555.10,100.1419
555.20,100.1358
555.30,100.1404
555.40,100.1404
555.50,100.1404
555.60,100.1434
555.70,100.1480
555.80,100.1526
555.90,100.1495
556.00,100.1495
556.10,100.1541
556.20,100.1556
556.30,100.1541
556.40,100.1526
556.50,100.1572
556.60,100.1617
556.70,100.1617
556.80,100.1572
556.90,100.1587
557.00,100.1556
557.10,100.1526
557.20,100.1495
557.30,100.1495
557.40,100.1526
557.50,100.1495
557.60,100.1434
557.70,100.1419
557.80,100.1404
557.90,100.1373
558.00,100.1343
558.10,100.1358
558.20,100.1373
558.30,100.1389
558.40,100.1434
558.50,100.1434
558.60,100.1373
558.70,100.1328
558.80,100.1328
558.90,100.1282
559.00,100.1266
559.10,100.1312
559.20,100.1343
559.30,100.1282
559.40,100.1282
559.50,100.1328
559.60,100.1312
559.70,100.1373
559.80,100.1450
559.90,100.1480
560.00,100.1450
560.10,100.1419
560.20,100.1450
560.30,100.1450
560.40,100.1511
560.50,100.1556
560.60,100.1587
560.70,100.1617
560.80,100.1587
560.90,100.1556
561.00,100.1511
561.10,100.1511
561.20,100.1526
561.30,100.1495
561.40,100.1495
561.50,100.1526
561.60,100.1526
561.70,100.1526
561.80,100.1511
561.90,100.1511
562.00,100.1480
562.10,100.1465
562.20,100.1480
562.30,100.1465
562.40,100.1465
562.50,100.1480
562.60,100.1495
562.70,100.1480
562.80,100.1434
562.90,100.1450
563.00,100.1404
563.10,100.1358
563.20,100.1328
563.30,100.1328
563.40,100.1343
563.50,100.1297
563.60,100.1312
563.70,100.1282
563.80,100.1282
563.90,100.1221
564.00,100.1114
564.10,100.1053
564.20,100.1053
564.30,100.1099
564.40,100.1099
564.50,100.1083
564.60,100.1099
564.70,100.1038
564.80,100.0992
564.90,100.0916
565.00,100.0946
565.10,100.0961
565.20,100.0961
565.30,100.1022
565.40,100.1007
565.50,100.1099
565.60,100.1114
565.70,100.1175
565.80,100.1221
565.90,100.1266
566.00,100.1328
566.10,100.1297
566.20,100.1251
566.30,100.1236
566.40,100.1266
566.50,100.1266
566.60,100.1236
566.70,100.1282
566.80,100.1297
566.90,100.1282
567.00,100.1236
567.10,100.1221
567.20,100.1251
567.30,100.1282
567.40,100.1312
567.50,100.1297
567.60,100.1312
567.70,100.1282
567.80,100.1282
567.90,100.1251
568.00,100.1190
568.10,100.1205
568.20,100.1236
568.30,100.1236
568.40,100.1221
568.50,100.1282
568.60,100.1373
568.70,100.1389
568.80,100.1404
568.90,100.1450
569.00,100.1465
569.10,100.1465
569.20,100.1465
569.30,100.1434
569.40,100.1404
569.50,100.1404
569.60,100.1404
569.70,100.1389
569.80,100.1389
569.90,100.1419
570.00,100.1404
570.10,100.1404
570.20,100.1404
570.30,100.1434
570.40,100.1434
570.50,100.1465
570.60,100.1465
570.70,100.1450
570.80,100.1404
570.90,100.1389
571.00,100.1358
571.10,100.1266
571.20,100.1236
571.30,100.1205
571.40,100.1175
571.50,100.1160
571.60,100.1160
571.70,100.1144
571.80,100.1144
571.90,100.1083
572.00,100.1083
572.10,100.1068
572.20,100.1053
572.30,100.1068
572.40,100.1099
572.50,100.1099
572.60,100.1068
572.70,100.1099
572.80,100.1129
572.90,100.1083
573.00,100.1053
573.10,100.1038
573.20,100.0931
573.30,100.0839
573.40,100.0793
573.50,100.0717
573.60,100.0671
573.70,100.0702
573.80,100.0793
