"CCV(ST3) - RawData"
"Wavelength nm.","T%"
469.00,65.4083
469.10,65.4373
469.20,65.4633
469.30,65.4861
469.40,65.5136
469.50,65.5396
469.60,65.5640
469.70,65.5869
469.80,65.6128
469.90,65.6372
470.00,65.6616
470.10,65.6921
470.20,65.7272
470.30,65.7639
470.40,65.7974
470.50,65.8264
470.60,65.8569
470.70,65.8844
470.80,65.9149
470.90,65.9439
471.00,65.9760
471.10,66.0095
471.20,66.0400
471.30,66.0660
471.40,66.0950
471.50,66.1209
471.60,66.1499
471.70,66.1774
471.80,66.2094
471.90,66.2415
472.00,66.2735
472.10,66.3010
472.20,66.3330
472.30,66.3666
472.40,66.4032
472.50,66.4383
472.60,66.4749
472.70,66.5100
472.80,66.5405
472.90,66.5710
473.00,66.5970
473.10,66.6245
473.20,66.6565
473.30,66.6885
473.40,66.7221
473.50,66.7572
473.60,66.7877
473.70,66.8152
473.80,66.8411
473.90,66.8686
474.00,66.8976
474.10,66.9250
474.20,66.9571
474.30,66.9922
474.40,67.0288
474.50,67.0639
474.60,67.1021
474.70,67.1387
474.80,67.1738
474.90,67.2104
475.00,67.2485
475.10,67.2775
475.20,67.3080
475.30,67.3447
475.40,67.3813
475.50,67.4149
475.60,67.4530
475.70,67.4927
475.80,67.5354
475.90,67.5735
476.00,67.6102
476.10,67.6483
476.20,67.6834
476.30,67.7185
476.40,67.7521
476.50,67.7933
476.60,67.8299
476.70,67.8680
476.80,67.9016
476.90,67.9352
477.00,67.9657
477.10,67.9977
477.20,68.0267
477.30,68.0618
477.40,68.0984
477.50,68.1351
477.60,68.1686
477.70,68.2068
477.80,68.2465
477.90,68.2846
478.00,68.3228
478.10,68.3670
478.20,68.4097
478.30,68.4494
478.40,68.4906
478.50,68.5287
478.60,68.5699
478.70,68.6066
478.80,68.6401
478.90,68.6768
479.00,68.7195
479.10,68.7592
479.20,68.7943
479.30,68.8339
479.40,68.8766
479.50,68.9117
479.60,68.9499
479.70,68.9850
479.80,69.0186
479.90,69.0521
480.00,69.0903
480.10,69.1299
480.20,69.1711
480.30,69.2139
480.40,69.2581
480.50,69.2993
480.60,69.3405
480.70,69.3771
480.80,69.4153
480.90,69.4550
481.00,69.4962
481.10,69.5389
481.20,69.5786
481.30,69.6213
481.40,69.6655
481.50,69.7098
481.60,69.7510
481.70,69.7937
481.80,69.8349
481.90,69.8761
482.00,69.9173
482.10,69.9570
482.20,69.9982
482.30,70.0378
482.40,70.0806
482.50,70.1233
482.60,70.1660
482.70,70.2087
482.80,70.2545
482.90,70.2972
483.00,70.3400
483.10,70.3827
483.20,70.4239
483.30,70.4636
483.40,70.5048
483.50,70.5460
483.60,70.5887
483.70,70.6284
483.80,70.6680
483.90,70.7092
484.00,70.7520
484.10,70.7977
484.20,70.8389
484.30,70.8817
484.40,70.9274
484.50,70.9702
484.60,71.0129
484.70,71.0556
484.80,71.1029
484.90,71.1472
485.00,71.1914
485.10,71.2357
485.20,71.2799
485.30,71.3211
485.40,71.3654
485.50,71.4081
485.60,71.4523
485.70,71.4920
485.80,71.5378
485.90,71.5805
486.00,71.6248
486.10,71.6675
486.20,71.7133
486.30,71.7621
486.40,71.8063
486.50,71.8521
486.60,71.9009
486.70,71.9452
486.80,71.9894
486.90,72.0306
487.00,72.0779
487.10,72.1191
487.20,72.1634
487.30,72.2076
487.40,72.2504
487.50,72.2961
487.60,72.3389
487.70,72.3846
487.80,72.4258
487.90,72.4747
488.00,72.5220
488.10,72.5693
488.20,72.6181
488.30,72.6669
488.40,72.7112
488.50,72.7554
488.60,72.8058
488.70,72.8485
488.80,72.8928
488.90,72.9385
489.00,72.9874
489.10,73.0331
489.20,73.0789
489.30,73.1293
489.40,73.1781
489.50,73.2269
489.60,73.2727
489.70,73.3170
489.80,73.3612
489.90,73.4039
490.00,73.4512
490.10,73.4985
490.20,73.5489
490.30,73.5962
