"MBK - RawData"
"Wavelength nm.","T%"
574.40,100.1144
574.50,100.1175
574.60,100.1236
574.70,100.1221
574.80,100.1251
574.90,100.1312
575.00,100.1343
575.10,100.1373
575.20,100.1358
575.30,100.1373
575.40,100.1373
575.50,100.1404
575.60,100.1434
575.70,100.1434
575.80,100.1450
575.90,100.1434
576.00,100.1480
576.10,100.1434
576.20,100.1343
576.30,100.1297
576.40,100.1266
576.50,100.1190
576.60,100.1160
576.70,100.1175
576.80,100.1175
576.90,100.1144
577.00,100.1083
577.10,100.1007
577.20,100.0931
577.30,100.0839
577.40,100.0809
577.50,100.0763
577.60,100.0778
577.70,100.0778
577.80,100.0839
577.90,100.0885
578.00,100.0946
578.10,100.0961
578.20,100.0977
578.30,100.1007
578.40,100.1038
578.50,100.1038
578.60,100.1053
578.70,100.1038
578.80,100.1053
578.90,100.1038
579.00,100.1007
579.10,100.1053
579.20,100.1068
579.30,100.1053
579.40,100.0992
579.50,100.0931
579.60,100.0961
579.70,100.0961
579.80,100.1007
579.90,100.1038
580.00,100.1114
580.10,100.1175
580.20,100.1205
580.30,100.1190
580.40,100.1221
580.50,100.1221
580.60,100.1205
580.70,100.1160
580.80,100.1114
580.90,100.1114
581.00,100.1053
581.10,100.1068
581.20,100.1099
581.30,100.1114
581.40,100.1099
581.50,100.1083
581.60,100.1038
581.70,100.0977
581.80,100.0977
581.90,100.0946
582.00,100.0916
582.10,100.0931
582.20,100.0961
582.30,100.0931
582.40,100.0931
582.50,100.0977
582.60,100.0992
582.70,100.0977
582.80,100.1007
582.90,100.1007
583.00,100.1007
583.10,100.1022
583.20,100.1022
583.30,100.1007
583.40,100.1007
583.50,100.1068
583.60,100.1083
583.70,100.1099
583.80,100.1114
583.90,100.1129
584.00,100.1114
584.10,100.1099
584.20,100.1129
584.30,100.1099
584.40,100.1083
584.50,100.1129
584.60,100.1144
584.70,100.1129
584.80,100.1099
584.90,100.1099
585.00,100.1068
585.10,100.0992
585.20,100.0900
585.30,100.0839
585.40,100.0763
585.50,100.0732
585.60,100.0717
585.70,100.0656
585.80,100.0641
585.90,100.0626
586.00,100.0641
586.10,100.0656
586.20,100.0732
586.30,100.0793
586.40,100.0854
586.50,100.0900
586.60,100.0931
586.70,100.0885
586.80,100.0839
586.90,100.0717
587.00,100.0656
587.10,100.0626
587.20,100.0626
587.30,100.0641
587.40,100.0671
587.50,100.0763
587.60,100.0824
587.70,100.0931
587.80,100.0992
587.90,100.1007
588.00,100.1053
588.10,100.1083
588.20,100.1099
588.30,100.1114
588.40,100.1114
588.50,100.1083
588.60,100.1068
588.70,100.1053
588.80,100.0961
588.90,100.0900
589.00,100.0885
589.10,100.0854
589.20,100.0824
589.30,100.0793
589.40,100.0870
589.50,100.0885
589.60,100.0870
589.70,100.0839
589.80,100.0778
589.90,100.0671
590.00,100.0580
590.10,100.0595
590.20,100.0595
590.30,100.0580
590.40,100.0549
590.50,100.0549
590.60,100.0534
590.70,100.0549
590.80,100.0504
590.90,100.0488
591.00,100.0534
591.10,100.0504
591.20,100.0519
591.30,100.0519
591.40,100.0534
591.50,100.0549
591.60,100.0626
591.70,100.0671
591.80,100.0671
591.90,100.0687
592.00,100.0732
592.10,100.0702
592.20,100.0687
592.30,100.0702
592.40,100.0732
592.50,100.0778
592.60,100.0809
592.70,100.0809
592.80,100.0793
592.90,100.0717
593.00,100.0748
593.10,100.0702
593.20,100.0656
593.30,100.0626
593.40,100.0610
593.50,100.0580
593.60,100.0549
593.70,100.0549
593.80,100.0534
593.90,100.0549
594.00,100.0610
594.10,100.0565
594.20,100.0519
594.30,100.0519
594.40,100.0549
594.50,100.0519
594.60,100.0504
594.70,100.0565
594.80,100.0610
594.90,100.0626
595.00,100.0641
595.10,100.0641
595.20,100.0656
595.30,100.0626
595.40,100.0641
595.50,100.0595
595.60,100.0580
595.70,100.0565
595.80,100.0580
595.90,100.0565
596.00,100.0580
596.10,100.0626
596.20,100.0656
596.30,100.0656
596.40,100.0610
596.50,100.0595
596.60,100.0580
596.70,100.0549
596.80,100.0519
596.90,100.0534
597.00,100.0534
597.10,100.0565
597.20,100.0595
597.30,100.0641
597.40,100.0656
597.50,100.0687
597.60,100.0717
597.70,100.0702
597.80,100.0656
597.90,100.0626
598.00,100.0641
598.10,100.0595
598.20,100.0595
598.30,100.0595
598.40,100.0565
598.50,100.0534
598.60,100.0504
598.70,100.0488
598.80,100.0427
598.90,100.0412
599.00,100.0351
599.10,100.0320
599.20,100.0305
599.30,100.0305
599.40,100.0336
599.50,100.0336
599.60,100.0336
599.70,100.0366
599.80,100.0366
599.90,100.0381
600.00,100.0366
600.10,100.0381
600.20,100.0366
600.30,100.0397
600.40,100.0427
600.50,100.0473
600.60,100.0565
600.70,100.0626
600.80,100.0580
600.90,100.0488
601.00,100.0443
601.10,100.0397
601.20,100.0351
601.30,100.0366
601.40,100.0412
601.50,100.0443
601.60,100.0458
601.70,100.0427
601.80,100.0381
601.90,100.0366
602.00,100.0351
602.10,100.0290
602.20,100.0275
602.30,100.0305
602.40,100.0320
602.50,100.0290
602.60,100.0290
602.70,100.0305
602.80,100.0351
602.90,100.0381
603.00,100.0427
603.10,100.0473
603.20,100.0519
603.30,100.0488
603.40,100.0443
603.50,100.0397
603.60,100.0336
603.70,100.0305
603.80,100.0275
603.90,100.0275
604.00,100.0320
604.10,100.0320
604.20,100.0366
604.30,100.0366
604.40,100.0366
604.50,100.0351
604.60,100.0351
604.70,100.0397
604.80,100.0397
604.90,100.0412
605.00,100.0427
605.10,100.0427
605.20,100.0427
605.30,100.0427
605.40,100.0443
605.50,100.0443
605.60,100.0412
605.70,100.0381
605.80,100.0397
605.90,100.0397
606.00,100.0397
606.10,100.0427
606.20,100.0473
606.30,100.0488
606.40,100.0427
606.50,100.0381
606.60,100.0351
606.70,100.0381
606.80,100.0366
606.90,100.0381
607.00,100.0443
607.10,100.0473
607.20,100.0443
607.30,100.0427
607.40,100.0427
607.50,100.0381
607.60,100.0397
607.70,100.0427
607.80,100.0412
607.90,100.0381
608.00,100.0366
608.10,100.0366
608.20,100.0366
608.30,100.0381
608.40,100.0458
608.50,100.0443
608.60,100.0458
608.70,100.0397
608.80,100.0336
608.90,100.0305
609.00,100.0290
609.10,100.0259
609.20,100.0244
609.30,100.0320
609.40,100.0336
609.50,100.0351
609.60,100.0412
609.70,100.0504
609.80,100.0519
609.90,100.0488
610.00,100.0488
610.10,100.0458
610.20,100.0381
610.30,100.0351
610.40,100.0351
610.50,100.0336
610.60,100.0305
610.70,100.0305
610.80,100.0275
610.90,100.0259
611.00,100.0244
611.10,100.0244
611.20,100.0244
611.30,100.0259
611.40,100.0244
611.50,100.0244
611.60,100.0244
611.70,100.0244
611.80,100.0290
611.90,100.0305
612.00,100.0320
612.10,100.0336
612.20,100.0381
612.30,100.0397
612.40,100.0443
612.50,100.0473
612.60,100.0473
612.70,100.0427
612.80,100.0381
612.90,100.0366
613.00,100.0366
613.10,100.0397
613.20,100.0458
613.30,100.0488
613.40,100.0488
613.50,100.0488
613.60,100.0458
613.70,100.0412
613.80,100.0412
613.90,100.0381
614.00,100.0351
614.10,100.0351
614.20,100.0320
614.30,100.0259
614.40,100.0214
614.50,100.0122
614.60,100.0015
614.70,99.9908
614.80,99.9863
614.90,99.9832
615.00,99.9847
615.10,99.9908
615.20,99.9954
615.30,99.9985
615.40,100.0046
615.50,100.0076
615.60,100.0092
615.70,100.0107
615.80,100.0107
615.90,100.0107
616.00,100.0092
616.10,100.0076
616.20,100.0092
616.30,100.0076
616.40,100.0076
616.50,100.0092
616.60,100.0137
616.70,100.0168
616.80,100.0183
616.90,100.0259
617.00,100.0275
617.10,100.0275
617.20,100.0244
617.30,100.0229
617.40,100.0183
617.50,100.0168
617.60,100.0183
617.70,100.0244
617.80,100.0275
617.90,100.0305
618.00,100.0305
618.10,100.0290
618.20,100.0244
618.30,100.0183
618.40,100.0107
618.50,100.0046
618.60,100.0015
618.70,99.9969
618.80,99.9969
618.90,99.9985
619.00,99.9969
619.10,99.9954
619.20,99.9969
619.30,99.9969
619.40,99.9954
619.50,99.9939
619.60,99.9969
619.70,99.9954
619.80,99.9954
619.90,99.9954
620.00,99.9969
620.10,99.9985
620.20,100.0000
620.30,100.0031
620.40,100.0046
620.50,100.0046
620.60,100.0031
620.70,100.0061
620.80,100.0061
620.90,100.0031
621.00,99.9985
621.10,99.9924
621.20,99.9878
621.30,99.9908
621.40,99.9924
621.50,99.9939
621.60,99.9985
621.70,100.0031
621.80,100.0031
621.90,100.0000
622.00,99.9969
622.10,99.9939
622.20,99.9908
622.30,99.9893
622.40,99.9893
622.50,99.9878
622.60,99.9893
622.70,99.9908
622.80,99.9878
622.90,99.9832
623.00,99.9863
623.10,99.9847
623.20,99.9817
623.30,99.9832
623.40,99.9908
623.50,99.9908
623.60,99.9924
623.70,99.9985
623.80,100.0015
623.90,100.0015
624.00,100.0031
624.10,100.0015
624.20,100.0031
624.30,100.0031
624.40,100.0046
624.50,100.0031
624.60,100.0031
624.70,99.9985
624.80,99.9924
624.90,99.9908
625.00,99.9893
625.10,99.9878
625.20,99.9817
625.30,99.9802
625.40,99.9771
625.50,99.9771
625.60,99.9725
625.70,99.9725
625.80,99.9725
625.90,99.9741
626.00,99.9756
626.10,99.9756
626.20,99.9832
626.30,99.9908
626.40,99.9908
626.50,99.9908
626.60,99.9817
626.70,99.9725
626.80,99.9649
626.90,99.9664
627.00,99.9649
627.10,99.9710
627.20,99.9786
627.30,99.9817
627.40,99.9802
627.50,99.9771
627.60,99.9786
627.70,99.9802
627.80,99.9832
627.90,99.9847
628.00,99.9893
628.10,99.9954
628.20,99.9969
628.30,99.9924
628.40,99.9893
628.50,99.9863
628.60,99.9847
628.70,99.9817
628.80,99.9847
628.90,99.9893
629.00,99.9939
629.10,99.9969
629.20,100.0000
629.30,100.0000
629.40,99.9954
629.50,99.9939
629.60,99.9939
629.70,99.9908
629.80,99.9908
629.90,99.9924
630.00,99.9924
630.10,99.9832
630.20,99.9802
630.30,99.9802
630.40,99.9771
630.50,99.9741
630.60,99.9786
630.70,99.9832
630.80,99.9817
630.90,99.9741
631.00,99.9725
631.10,99.9710
631.20,99.9741
631.30,99.9725
631.40,99.9741
631.50,99.9786
631.60,99.9786
631.70,99.9817
631.80,99.9832
631.90,99.9863
632.00,99.9878
632.10,99.9939
632.20,99.9924
632.30,99.9908
632.40,99.9878
632.50,99.9832
632.60,99.9756
632.70,99.9680
632.80,99.9649
632.90,99.9649
633.00,99.9680
633.10,99.9725
633.20,99.9786
633.30,99.9832
633.40,99.9847
633.50,99.9878
633.60,99.9893
633.70,99.9878
633.80,99.9847
633.90,99.9893
634.00,99.9893
634.10,99.9908
634.20,99.9924
634.30,99.9924
634.40,99.9893
634.50,99.9817
634.60,99.9771
634.70,99.9695
634.80,99.9634
634.90,99.9603
635.00,99.9649
635.10,99.9649
635.20,99.9619
635.30,99.9619
635.40,99.9664
635.50,99.9695
635.60,99.9680
635.70,99.9710
635.80,99.9756
635.90,99.9802
636.00,99.9863
636.10,99.9908
636.20,99.9954
636.30,99.9985
636.40,100.0015
636.50,100.0000
636.60,99.9969
636.70,99.9924
636.80,99.9847
636.90,99.9771
637.00,99.9695
637.10,99.9680
637.20,99.9710
637.30,99.9741
637.40,99.9771
637.50,99.9771
637.60,99.9756
637.70,99.9710
637.80,99.9664
637.90,99.9619
638.00,99.9603
638.10,99.9588
638.20,99.9603
638.30,99.9649
638.40,99.9634
638.50,99.9619
638.60,99.9588
638.70,99.9573
638.80,99.9542
638.90,99.9527
639.00,99.9557
639.10,99.9649
639.20,99.9680
639.30,99.9710
639.40,99.9725
639.50,99.9771
639.60,99.9771
639.70,99.9771
639.80,99.9771
639.90,99.9771
640.00,99.9756
640.10,99.9756
640.20,99.9771
640.30,99.9771
640.40,99.9786
640.50,99.9786
640.60,99.9802
640.70,99.9771
640.80,99.9771
640.90,99.9710
641.00,99.9710
641.10,99.9664
641.20,99.9649
641.30,99.9619
641.40,99.9603
641.50,99.9588
641.60,99.9588
641.70,99.9588
641.80,99.9603
641.90,99.9557
642.00,99.9557
642.10,99.9512
642.20,99.9527
642.30,99.9527
642.40,99.9588
642.50,99.9649
642.60,99.9725
642.70,99.9756
642.80,99.9741
642.90,99.9725
643.00,99.9756
643.10,99.9817
643.20,99.9786
643.30,99.9741
643.40,99.9710
643.50,99.9649
643.60,99.9557
643.70,99.9512
643.80,99.9542
643.90,99.9557
644.00,99.9573
644.10,99.9573
644.20,99.9557
644.30,99.9512
644.40,99.9466
644.50,99.9405
644.60,99.9359
644.70,99.9313
644.80,99.9329
644.90,99.9359
645.00,99.9374
645.10,99.9390
645.20,99.9435
645.30,99.9451
645.40,99.9481
645.50,99.9496
645.60,99.9481
645.70,99.9481
645.80,99.9512
645.90,99.9557
646.00,99.9603
646.10,99.9619
646.20,99.9634
646.30,99.9603
646.40,99.9557
646.50,99.9527
646.60,99.9466
646.70,99.9420
646.80,99.9420
646.90,99.9435
647.00,99.9405
647.10,99.9405
647.20,99.9420
647.30,99.9420
647.40,99.9405
647.50,99.9374
647.60,99.9374
647.70,99.9359
647.80,99.9405
647.90,99.9390
648.00,99.9405
648.10,99.9420
648.20,99.9420
648.30,99.9420
648.40,99.9405
648.50,99.9390
648.60,99.9390
648.70,99.9405
648.80,99.9435
648.90,99.9435
649.00,99.9466
649.10,99.9512
649.20,99.9512
649.30,99.9527
649.40,99.9573
649.50,99.9603
649.60,99.9619
649.70,99.9619
649.80,99.9634
649.90,99.9603
650.00,99.9573
