"ST4 - RawData"
"Wavelength nm.","T%"
479.20,60.5576
479.30,60.6018
479.40,60.6430
479.50,60.6888
479.60,60.7330
479.70,60.7773
479.80,60.8231
479.90,60.8704
480.00,60.9192
480.10,60.9650
480.20,61.0107
480.30,61.0535
480.40,61.0947
480.50,61.1404
480.60,61.1877
480.70,61.2335
480.80,61.2823
480.90,61.3342
481.00,61.3831
481.10,61.4319
481.20,61.4853
481.30,61.5356
481.40,61.5891
481.50,61.6425
481.60,61.6959
481.70,61.7416
481.80,61.7889
481.90,61.8347
482.00,61.8790
482.10,61.9247
482.20,61.9659
482.30,62.0193
482.40,62.0682
482.50,62.1170
482.60,62.1628
482.70,62.2147
482.80,62.2665
482.90,62.3138
483.00,62.3672
483.10,62.4207
483.20,62.4741
483.30,62.5244
483.40,62.5732
483.50,62.6236
483.60,62.6724
483.70,62.7213
483.80,62.7701
483.90,62.8189
484.00,62.8723
484.10,62.9257
484.20,62.9700
484.30,63.0173
484.40,63.0692
484.50,63.1165
484.60,63.1653
484.70,63.2172
484.80,63.2751
484.90,63.3240
485.00,63.3728
485.10,63.4247
485.20,63.4750
485.30,63.5269
485.40,63.5788
485.50,63.6353
485.60,63.6902
485.70,63.7405
485.80,63.7894
485.90,63.8397
486.00,63.8916
486.10,63.9404
486.20,63.9893
486.30,64.0457
486.40,64.1006
486.50,64.1541
486.60,64.2075
486.70,64.2654
486.80,64.3188
486.90,64.3707
487.00,64.4257
487.10,64.4775
487.20,64.5325
487.30,64.5813
487.40,64.6332
487.50,64.6881
487.60,64.7415
487.70,64.7919
487.80,64.8499
487.90,64.9124
488.00,64.9673
488.10,65.0223
488.20,65.0787
488.30,65.1337
488.40,65.1840
488.50,65.2359
488.60,65.2908
488.70,65.3458
488.80,65.4022
488.90,65.4617
489.00,65.5182
489.10,65.5762
489.20,65.6311
489.30,65.6891
489.40,65.7471
489.50,65.8035
489.60,65.8615
489.70,65.9164
489.80,65.9744
489.90,66.0309
490.00,66.0843
490.10,66.1392
490.20,66.1926
490.30,66.2460
490.40,66.3010
490.50,66.3620
490.60,66.4215
490.70,66.4825
490.80,66.5451
490.90,66.6077
491.00,66.6672
491.10,66.7236
491.20,66.7801
491.30,66.8350
491.40,66.8915
491.50,66.9525
491.60,67.0120
491.70,67.0746
491.80,67.1356
491.90,67.1951
492.00,67.2546
492.10,67.3111
492.20,67.3691
492.30,67.4255
492.40,67.4850
492.50,67.5415
492.60,67.5964
492.70,67.6529
492.80,67.7170
492.90,67.7780
493.00,67.8360
493.10,67.8955
493.20,67.9550
493.30,68.0161
493.40,68.0710
493.50,68.1305
493.60,68.1900
493.70,68.2526
493.80,68.3121
493.90,68.3716
494.00,68.4311
494.10,68.4875
494.20,68.5425
494.30,68.5989
494.40,68.6569
494.50,68.7164
494.60,68.7790
494.70,68.8416
494.80,68.9026
494.90,68.9651
495.00,69.0277
495.10,69.0872
495.20,69.1513
495.30,69.2108
495.40,69.2764
495.50,69.3329
495.60,69.3924
495.70,69.4550
495.80,69.5160
495.90,69.5755
496.00,69.6411
496.10,69.7052
496.20,69.7678
496.30,69.8257
496.40,69.8883
496.50,69.9478
496.60,70.0089
496.70,70.0714
496.80,70.1355
496.90,70.1981
497.00,70.2591
497.10,70.3247
497.20,70.3857
497.30,70.4483
497.40,70.5109
497.50,70.5750
497.60,70.6406
497.70,70.7047
497.80,70.7687
497.90,70.8359
498.00,70.9000
498.10,70.9625
498.20,71.0220
498.30,71.0861
498.40,71.1472
498.50,71.2112
498.60,71.2723
498.70,71.3333
498.80,71.3943
498.90,71.4539
499.00,71.5179
499.10,71.5836
499.20,71.6522
499.30,71.7178
499.40,71.7834
499.50,71.8491
499.60,71.9055
499.70,71.9681
499.80,72.0306
499.90,72.0932
500.00,72.1542
500.10,72.2198
500.20,72.2794
500.30,72.3373
500.40,72.3923
500.50,72.4533
500.60,72.5098
500.70,72.5662
500.80,72.6227
500.90,72.6776
501.00,72.7325
501.10,72.7905
501.20,72.8500
501.30,72.9111
501.40,72.9706
501.50,73.0362
501.60,73.0988
501.70,73.1583
501.80,73.2254
501.90,73.2910
502.00,73.3597
502.10,73.4253
502.20,73.4955
502.30,73.5626
502.40,73.6267
502.50,73.6923
502.60,73.7564
502.70,73.8144
502.80,73.8708
502.90,73.9273
503.00,73.9868
503.10,74.0463
503.20,74.1058
503.30,74.1669
503.40,74.2279
503.50,74.2889
503.60,74.3484
503.70,74.4125
503.80,74.4751
503.90,74.5407
504.00,74.6033
504.10,74.6643
504.20,74.7223
504.30,74.7803
504.40,74.8383
504.50,74.8993
504.60,74.9603
504.70,75.0214
504.80,75.0839
504.90,75.1450
505.00,75.2060
505.10,75.2701
505.20,75.3372
505.30,75.4013
505.40,75.4654
505.50,75.5280
505.60,75.5859
505.70,75.6470
505.80,75.7095
505.90,75.7706
506.00,75.8301
506.10,75.8942
506.20,75.9521
506.30,76.0101
506.40,76.0666
506.50,76.1246
506.60,76.1871
506.70,76.2527
506.80,76.3153
506.90,76.3779
507.00,76.4435
507.10,76.5060
507.20,76.5640
507.30,76.6251
507.40,76.6907
507.50,76.7578
507.60,76.8219
507.70,76.8875
507.80,76.9562
507.90,77.0157
508.00,77.0737
508.10,77.1332
508.20,77.1957
508.30,77.2537
508.40,77.3163
508.50,77.3804
508.60,77.4399
508.70,77.4948
508.80,77.5543
508.90,77.6154
509.00,77.6749
509.10,77.7298
509.20,77.7878
509.30,77.8473
509.40,77.9114
509.50,77.9770
509.60,78.0411
509.70,78.1097
509.80,78.1754
509.90,78.2364
510.00,78.2913
510.10,78.3524
510.20,78.4073
510.30,78.4622
510.40,78.5156
510.50,78.5706
510.60,78.6255
510.70,78.6835
510.80,78.7415
510.90,78.7994
511.00,78.8574
511.10,78.9154
511.20,78.9719
511.30,79.0298
511.40,79.0894
511.50,79.1519
511.60,79.2175
511.70,79.2786
511.80,79.3396
511.90,79.3976
512.00,79.4571
512.10,79.5151
512.20,79.5731
512.30,79.6326
512.40,79.6890
512.50,79.7470
512.60,79.8050
512.70,79.8584
512.80,79.9210
512.90,79.9835
513.00,80.0446
513.10,80.1056
513.20,80.1666
513.30,80.2246
513.40,80.2826
513.50,80.3421
513.60,80.4001
513.70,80.4565
513.80,80.5161
513.90,80.5664
514.00,80.6229
514.10,80.6778
514.20,80.7373
514.30,80.7999
514.40,80.8640
514.50,80.9265
514.60,80.9921
514.70,81.0547
514.80,81.1157
514.90,81.1676
515.00,81.2225
515.10,81.2759
515.20,81.3309
515.30,81.3858
515.40,81.4407
515.50,81.4987
515.60,81.5521
515.70,81.6055
515.80,81.6574
