"ST3 - RawData"
"Wavelength nm.","T%"
512.40,84.5261
512.50,84.5734
512.60,84.6176
512.70,84.6619
512.80,84.7092
512.90,84.7565
513.00,84.8038
513.10,84.8511
513.20,84.9014
513.30,84.9472
513.40,84.9930
513.50,85.0372
513.60,85.0861
513.70,85.1349
513.80,85.1837
513.90,85.2280
514.00,85.2753
514.10,85.3226
514.20,85.3622
514.30,85.4065
514.40,85.4538
514.50,85.5011
514.60,85.5515
514.70,85.6018
514.80,85.6522
514.90,85.6964
515.00,85.7422
515.10,85.7849
515.20,85.8246
515.30,85.8643
515.40,85.9039
515.50,85.9467
515.60,85.9863
515.70,86.0275
515.80,86.0718
515.90,86.1160
516.00,86.1618
516.10,86.2106
516.20,86.2595
516.30,86.3037
516.40,86.3495
516.50,86.3937
516.60,86.4395
516.70,86.4868
516.80,86.5326
516.90,86.5768
517.00,86.6241
517.10,86.6714
517.20,86.7172
517.30,86.7630
517.40,86.8103
517.50,86.8561
517.60,86.9019
517.70,86.9431
517.80,86.9827
517.90,87.0239
518.00,87.0636
518.10,87.1033
518.20,87.1445
518.30,87.1872
518.40,87.2284
518.50,87.2696
518.60,87.3123
518.70,87.3550
518.80,87.3917
518.90,87.4329
519.00,87.4756
519.10,87.5168
519.20,87.5580
519.30,87.6022
519.40,87.6480
519.50,87.6923
519.60,87.7350
519.70,87.7823
519.80,87.8250
519.90,87.8677
520.00,87.9089
520.10,87.9501
520.20,87.9898
520.30,88.0310
520.40,88.0707
520.50,88.1119
520.60,88.1516
520.70,88.1958
520.80,88.2385
520.90,88.2813
521.00,88.3209
521.10,88.3652
521.20,88.4018
521.30,88.4415
521.40,88.4796
521.50,88.5178
521.60,88.5559
521.70,88.5925
521.80,88.6261
521.90,88.6627
522.00,88.7009
522.10,88.7314
522.20,88.7665
522.30,88.8077
522.40,88.8458
522.50,88.8840
522.60,88.9221
522.70,88.9664
522.80,89.0076
522.90,89.0503
523.00,89.0900
523.10,89.1327
523.20,89.1754
523.30,89.2151
523.40,89.2487
523.50,89.2853
523.60,89.3234
523.70,89.3585
523.80,89.3951
523.90,89.4287
524.00,89.4684
524.10,89.5035
524.20,89.5401
524.30,89.5782
524.40,89.6179
524.50,89.6576
524.60,89.7003
524.70,89.7430
524.80,89.7827
524.90,89.8224
525.00,89.8621
525.10,89.9033
525.20,89.9445
525.30,89.9780
525.40,90.0131
525.50,90.0482
525.60,90.0848
525.70,90.1184
525.80,90.1550
525.90,90.1932
526.00,90.2313
526.10,90.2603
526.20,90.2969
526.30,90.3351
526.40,90.3748
526.50,90.4144
526.60,90.4572
526.70,90.4999
526.80,90.5380
526.90,90.5777
527.00,90.6158
527.10,90.6540
527.20,90.6876
527.30,90.7211
527.40,90.7532
527.50,90.7837
527.60,90.8188
527.70,90.8508
527.80,90.8844
527.90,90.9195
528.00,90.9546
528.10,90.9882
528.20,91.0217
528.30,91.0614
528.40,91.0965
528.50,91.1362
528.60,91.1819
528.70,91.2186
528.80,91.2567
528.90,91.2933
529.00,91.3284
529.10,91.3574
529.20,91.3788
529.30,91.4017
529.40,91.4276
529.50,91.4566
529.60,91.4886
529.70,91.5222
529.80,91.5619
529.90,91.6016
530.00,91.6336
530.10,91.6626
530.20,91.6977
530.30,91.7297
530.40,91.7603
530.50,91.7938
530.60,91.8274
530.70,91.8625
530.80,91.8961
530.90,91.9266
531.00,91.9617
531.10,91.9983
531.20,92.0319
531.30,92.0609
531.40,92.0929
531.50,92.1249
531.60,92.1570
531.70,92.1875
531.80,92.2256
531.90,92.2607
532.00,92.2958
532.10,92.3294
532.20,92.3660
532.30,92.4011
532.40,92.4332
532.50,92.4667
532.60,92.4957
532.70,92.5232
532.80,92.5537
532.90,92.5827
533.00,92.6147
533.10,92.6437
533.20,92.6743
533.30,92.7063
533.40,92.7399
533.50,92.7689
533.60,92.8009
533.70,92.8360
533.80,92.8726
533.90,92.8986
534.00,92.9230
534.10,92.9474
534.20,92.9733
534.30,93.0023
534.40,93.0313
534.50,93.0618
534.60,93.1000
534.70,93.1396
534.80,93.1717
534.90,93.1992
535.00,93.2358
535.10,93.2755
535.20,93.3075
535.30,93.3441
535.40,93.3838
535.50,93.4235
535.60,93.4555
535.70,93.4830
535.80,93.5104
535.90,93.5440
536.00,93.5760
536.10,93.6066
536.20,93.6371
536.30,93.6813
536.40,93.7057
536.50,93.7317
536.60,93.7500
536.70,93.7653
536.80,93.7790
536.90,93.7973
537.00,93.8080
537.10,93.8278
537.20,93.8553
537.30,93.8904
537.40,93.9194
537.50,93.9499
537.60,93.9774
537.70,94.0002
537.80,94.0262
537.90,94.0491
538.00,94.0720
538.10,94.0979
538.20,94.1269
538.30,94.1574
538.40,94.1879
538.50,94.2215
538.60,94.2535
538.70,94.2856
538.80,94.3130
538.90,94.3359
539.00,94.3588
539.10,94.3863
539.20,94.4122
539.30,94.4366
539.40,94.4656
539.50,94.4946
539.60,94.5190
539.70,94.5450
539.80,94.5679
539.90,94.5953
540.00,94.6213
540.10,94.6442
540.20,94.6686
540.30,94.6960
540.40,94.7235
540.50,94.7464
540.60,94.7693
540.70,94.7952
540.80,94.8212
540.90,94.8410
541.00,94.8654
541.10,94.8929
541.20,94.9188
541.30,94.9448
541.40,94.9738
541.50,95.0073
541.60,95.0317
541.70,95.0562
541.80,95.0821
541.90,95.1065
542.00,95.1294
542.10,95.1553
542.20,95.1874
542.30,95.2148
542.40,95.2423
542.50,95.2744
542.60,95.2988
542.70,95.3201
542.80,95.3430
542.90,95.3674
543.00,95.3918
543.10,95.4208
543.20,95.4544
543.30,95.4803
543.40,95.5063
543.50,95.5276
543.60,95.5444
543.70,95.5566
543.80,95.5765
543.90,95.5917
544.00,95.6116
544.10,95.6360
544.20,95.6619
544.30,95.6848
544.40,95.7062
544.50,95.7306
544.60,95.7565
544.70,95.7794
544.80,95.8008
544.90,95.8237
545.00,95.8466
545.10,95.8679
545.20,95.8893
545.30,95.9091
545.40,95.9290
545.50,95.9503
545.60,95.9702
545.70,95.9900
545.80,96.0114
545.90,96.0327
546.00,96.0510
546.10,96.0739
546.20,96.0953
546.30,96.1151
546.40,96.1319
546.50,96.1502
546.60,96.1639
546.70,96.1777
546.80,96.1990
546.90,96.2189
547.00,96.2387
547.10,96.2631
547.20,96.2921
547.30,96.3089
547.40,96.3303
547.50,96.3516
547.60,96.3745
547.70,96.3959
547.80,96.4218
547.90,96.4478
548.00,96.4706
548.10,96.4920
548.20,96.5088
548.30,96.5271
548.40,96.5363
548.50,96.5500
548.60,96.5668
548.70,96.5881
548.80,96.6110
548.90,96.6324
549.00,96.6537
549.10,96.6705
549.20,96.6858
549.30,96.6980
549.40,96.7102
549.50,96.7178
549.60,96.7316
549.70,96.7468
549.80,96.7651
549.90,96.7834
550.00,96.8048
550.10,96.8277
550.20,96.8460
550.30,96.8643
550.40,96.8826
550.50,96.8979
550.60,96.9101
550.70,96.9208
550.80,96.9299
550.90,96.9391
551.00,96.9589
551.10,96.9757
551.20,96.9955
551.30,97.0184
551.40,97.0383
551.50,97.0535
551.60,97.0673
551.70,97.0856
551.80,97.1069
551.90,97.1313
552.00,97.1603
552.10,97.1863
552.20,97.2122
552.30,97.2336
552.40,97.2534
552.50,97.2641
552.60,97.2763
552.70,97.2870
552.80,97.2992
552.90,97.3145
553.00,97.3282
553.10,97.3434
553.20,97.3557
553.30,97.3694
553.40,97.3831
553.50,97.3938
553.60,97.4045
553.70,97.4167
553.80,97.4289
553.90,97.4442
554.00,97.4594
554.10,97.4777
554.20,97.4976
554.30,97.5174
554.40,97.5281
554.50,97.5388
554.60,97.5494
554.70,97.5616
554.80,97.5708
554.90,97.5861
555.00,97.6044
555.10,97.6257
555.20,97.6410
555.30,97.6578
555.40,97.6761
555.50,97.6913
555.60,97.7020
555.70,97.7142
555.80,97.7310
555.90,97.7432
556.00,97.7585
556.10,97.7737
556.20,97.7859
556.30,97.7936
556.40,97.8119
556.50,97.8287
556.60,97.8439
556.70,97.8561
556.80,97.8775
556.90,97.8912
557.00,97.9019
557.10,97.9111
557.20,97.9218
557.30,97.9279
557.40,97.9401
557.50,97.9477
557.60,97.9553
557.70,97.9706
557.80,97.9843
557.90,97.9965
558.00,98.0087
558.10,98.0270
558.20,98.0392
558.30,98.0530
558.40,98.0698
558.50,98.0820
558.60,98.0927
558.70,98.0988
558.80,98.1094
558.90,98.1201
559.00,98.1323
559.10,98.1506
559.20,98.1674
559.30,98.1812
559.40,98.1934
559.50,98.2071
559.60,98.2224
559.70,98.2361
559.80,98.2468
559.90,98.2590
560.00,98.2712
560.10,98.2834
560.20,98.2956
560.30,98.3078
560.40,98.3215
560.50,98.3353
560.60,98.3444
560.70,98.3551
560.80,98.3627
560.90,98.3749
561.00,98.3871
561.10,98.4024
561.20,98.4192
561.30,98.4268
561.40,98.4375
561.50,98.4467
561.60,98.4512
561.70,98.4543
561.80,98.4619
561.90,98.4756
562.00,98.4848
562.10,98.4955
562.20,98.5123
562.30,98.5245
562.40,98.5413
562.50,98.5550
562.60,98.5733
562.70,98.5916
562.80,98.6038
562.90,98.6130
563.00,98.6176
563.10,98.6221
563.20,98.6237
563.30,98.6282
563.40,98.6374
563.50,98.6465
563.60,98.6572
563.70,98.6649
563.80,98.6740
563.90,98.6771
564.00,98.6847
564.10,98.6969
564.20,98.7076
564.30,98.7213
564.40,98.7305
564.50,98.7381
564.60,98.7442
564.70,98.7457
564.80,98.7457
564.90,98.7549
565.00,98.7686
565.10,98.7747
565.20,98.7823
565.30,98.7976
565.40,98.8098
565.50,98.8220
565.60,98.8312
565.70,98.8403
565.80,98.8480
565.90,98.8541
566.00,98.8647
566.10,98.8678
566.20,98.8739
566.30,98.8831
566.40,98.8968
566.50,98.9090
566.60,98.9197
566.70,98.9334
566.80,98.9487
566.90,98.9578
567.00,98.9685
567.10,98.9792
567.20,98.9868
567.30,98.9990
567.40,99.0128
567.50,99.0234
567.60,99.0372
567.70,99.0448
567.80,99.0555
567.90,99.0646
568.00,99.0692
568.10,99.0768
568.20,99.0845
568.30,99.0921
568.40,99.0936
568.50,99.1013
568.60,99.1135
568.70,99.1211
568.80,99.1257
568.90,99.1379
569.00,99.1531
569.10,99.1577
569.20,99.1623
569.30,99.1684
569.40,99.1760
569.50,99.1791
569.60,99.1852
569.70,99.1943
569.80,99.2035
569.90,99.2096
570.00,99.2081
570.10,99.2081
570.20,99.2081
570.30,99.2111
570.40,99.2157
570.50,99.2233
570.60,99.2386
570.70,99.2508
570.80,99.2569
570.90,99.2615
571.00,99.2691
571.10,99.2752
571.20,99.2798
571.30,99.2889
571.40,99.2981
571.50,99.3057
571.60,99.3118
571.70,99.3179
571.80,99.3256
571.90,99.3286
572.00,99.3362
572.10,99.3408
572.20,99.3530
572.30,99.3637
572.40,99.3713
572.50,99.3774
572.60,99.3820
572.70,99.3896
572.80,99.3942
572.90,99.3988
573.00,99.4049
573.10,99.4049
573.20,99.4064
573.30,99.4003
573.40,99.3973
573.50,99.3927
573.60,99.3958
573.70,99.4064
573.80,99.4171
573.90,99.4293
574.00,99.4385
574.10,99.4507
574.20,99.4583
574.30,99.4705
574.40,99.4766
574.50,99.4843
574.60,99.4965
574.70,99.5041
574.80,99.5087
574.90,99.5178
