"LG³ªÁÖ1 - RawData"
"Wavelength nm.","T%"
452.20,96.6888
452.30,96.6858
452.40,96.6858
452.50,96.6919
452.60,96.6980
452.70,96.7072
452.80,96.7148
452.90,96.7163
453.00,96.7194
453.10,96.7148
453.20,96.7163
453.30,96.7133
453.40,96.7148
453.50,96.7133
453.60,96.7163
453.70,96.7209
453.80,96.7209
453.90,96.7285
454.00,96.7316
454.10,96.7392
454.20,96.7407
454.30,96.7453
454.40,96.7499
454.50,96.7575
454.60,96.7621
454.70,96.7636
454.80,96.7667
454.90,96.7697
455.00,96.7697
455.10,96.7728
455.20,96.7743
455.30,96.7758
455.40,96.7773
455.50,96.7834
455.60,96.7880
455.70,96.7865
455.80,96.7957
455.90,96.8033
456.00,96.8094
456.10,96.8094
456.20,96.8140
456.30,96.8094
456.40,96.8063
456.50,96.7987
456.60,96.7941
456.70,96.7941
456.80,96.8018
456.90,96.8140
457.00,96.8231
457.10,96.8292
457.20,96.8384
457.30,96.8414
457.40,96.8430
457.50,96.8506
457.60,96.8536
457.70,96.8582
457.80,96.8597
457.90,96.8628
458.00,96.8613
458.10,96.8674
458.20,96.8674
458.30,96.8704
458.40,96.8719
458.50,96.8704
458.60,96.8735
458.70,96.8735
458.80,96.8781
458.90,96.8842
459.00,96.8918
459.10,96.9009
459.20,96.9070
459.30,96.9101
459.40,96.9147
459.50,96.9131
459.60,96.9101
459.70,96.9101
459.80,96.9101
459.90,96.9101
460.00,96.9086
460.10,96.9147
460.20,96.9162
460.30,96.9193
460.40,96.9254
460.50,96.9315
460.60,96.9406
460.70,96.9513
460.80,96.9589
460.90,96.9650
461.00,96.9727
461.10,96.9803
461.20,96.9833
461.30,96.9818
461.40,96.9833
461.50,96.9864
461.60,96.9910
461.70,96.9910
461.80,96.9925
461.90,96.9986
462.00,97.0047
462.10,97.0001
462.20,97.0047
462.30,97.0093
462.40,97.0093
462.50,97.0139
462.60,97.0169
462.70,97.0184
462.80,97.0184
462.90,97.0230
463.00,97.0276
463.10,97.0291
463.20,97.0261
463.30,97.0215
463.40,97.0230
463.50,97.0184
463.60,97.0123
463.70,97.0139
463.80,97.0245
463.90,97.0245
464.00,97.0291
464.10,97.0322
464.20,97.0367
464.30,97.0444
464.40,97.0490
464.50,97.0566
464.60,97.0642
464.70,97.0764
464.80,97.0886
464.90,97.0993
465.00,97.1100
465.10,97.1146
465.20,97.1207
465.30,97.1222
465.40,97.1130
465.50,97.1130
465.60,97.1130
465.70,97.1161
465.80,97.1146
465.90,97.1252
466.00,97.1298
466.10,97.1313
466.20,97.1298
466.30,97.1329
466.40,97.1390
466.50,97.1436
466.60,97.1481
466.70,97.1573
466.80,97.1649
466.90,97.1649
467.00,97.1649
467.10,97.1603
467.20,97.1588
467.30,97.1527
467.40,97.1527
467.50,97.1527
467.60,97.1512
467.70,97.1512
467.80,97.1542
467.90,97.1573
468.00,97.1603
468.10,97.1634
468.20,97.1619
468.30,97.1634
468.40,97.1619
468.50,97.1619
468.60,97.1634
468.70,97.1695
468.80,97.1725
468.90,97.1802
469.00,97.1863
469.10,97.1954
469.20,97.2015
469.30,97.2015
469.40,97.2092
469.50,97.2153
469.60,97.2153
469.70,97.2168
469.80,97.2260
469.90,97.2275
470.00,97.2229
470.10,97.2214
470.20,97.2153
470.30,97.2153
470.40,97.2168
470.50,97.2244
470.60,97.2290
470.70,97.2382
470.80,97.2488
470.90,97.2610
471.00,97.2626
471.10,97.2687
471.20,97.2687
471.30,97.2656
471.40,97.2641
471.50,97.2610
471.60,97.2641
471.70,97.2687
471.80,97.2824
471.90,97.2870
472.00,97.2916
472.10,97.2931
472.20,97.2931
472.30,97.2931
472.40,97.2992
472.50,97.3099
472.60,97.3206
472.70,97.3312
472.80,97.3343
472.90,97.3373
473.00,97.3343
473.10,97.3328
473.20,97.3297
473.30,97.3328
473.40,97.3389
473.50,97.3404
473.60,97.3389
473.70,97.3373
473.80,97.3343
473.90,97.3312
474.00,97.3297
474.10,97.3389
474.20,97.3434
474.30,97.3465
474.40,97.3511
474.50,97.3572
474.60,97.3633
474.70,97.3633
474.80,97.3618
474.90,97.3618
475.00,97.3679
475.10,97.3694
475.20,97.3740
475.30,97.3816
475.40,97.3907
475.50,97.3969
475.60,97.4045
475.70,97.4121
475.80,97.4274
475.90,97.4350
476.00,97.4411
476.10,97.4457
476.20,97.4457
476.30,97.4442
476.40,97.4396
476.50,97.4487
476.60,97.4548
476.70,97.4548
476.80,97.4625
476.90,97.4686
477.00,97.4701
477.10,97.4640
477.20,97.4625
477.30,97.4518
477.40,97.4442
477.50,97.4426
477.60,97.4396
477.70,97.4350
477.80,97.4365
477.90,97.4442
478.00,97.4487
478.10,97.4548
478.20,97.4655
478.30,97.4777
478.40,97.4869
478.50,97.4960
478.60,97.5021
478.70,97.5021
478.80,97.5021
478.90,97.5067
479.00,97.5067
479.10,97.5052
479.20,97.5037
479.30,97.5052
479.40,97.5021
479.50,97.5021
479.60,97.4991
479.70,97.4976
479.80,97.5037
479.90,97.5052
480.00,97.5067
480.10,97.5082
480.20,97.5128
480.30,97.5143
480.40,97.5143
480.50,97.5174
480.60,97.5220
480.70,97.5220
480.80,97.5266
480.90,97.5327
481.00,97.5357
481.10,97.5433
481.20,97.5540
481.30,97.5555
481.40,97.5586
481.50,97.5601
481.60,97.5616
481.70,97.5571
481.80,97.5616
481.90,97.5693
482.00,97.5739
482.10,97.5739
482.20,97.5784
482.30,97.5845
482.40,97.5861
482.50,97.5830
482.60,97.5861
482.70,97.5891
482.80,97.5891
482.90,97.5891
483.00,97.5922
483.10,97.5952
483.20,97.5937
483.30,97.5922
483.40,97.5906
483.50,97.5906
483.60,97.5922
483.70,97.5906
483.80,97.5983
483.90,97.6044
484.00,97.6135
484.10,97.6227
484.20,97.6318
484.30,97.6364
484.40,97.6410
484.50,97.6440
484.60,97.6471
484.70,97.6517
484.80,97.6593
484.90,97.6608
485.00,97.6624
485.10,97.6624
485.20,97.6608
485.30,97.6593
485.40,97.6624
485.50,97.6654
485.60,97.6669
485.70,97.6685
485.80,97.6730
485.90,97.6746
486.00,97.6776
486.10,97.6776
486.20,97.6791
486.30,97.6852
486.40,97.6883
486.50,97.6944
486.60,97.6974
486.70,97.7005
486.80,97.7005
486.90,97.6959
487.00,97.6974
487.10,97.6990
487.20,97.7051
487.30,97.7036
487.40,97.7066
487.50,97.7127
487.60,97.7097
487.70,97.7112
487.80,97.7112
487.90,97.7249
488.00,97.7264
488.10,97.7310
488.20,97.7356
488.30,97.7386
488.40,97.7432
488.50,97.7463
488.60,97.7478
488.70,97.7478
488.80,97.7478
488.90,97.7478
489.00,97.7478
489.10,97.7463
489.20,97.7448
489.30,97.7478
489.40,97.7478
489.50,97.7524
489.60,97.7570
489.70,97.7631
489.80,97.7692
489.90,97.7722
490.00,97.7722
490.10,97.7737
490.20,97.7737
490.30,97.7722
490.40,97.7722
490.50,97.7783
490.60,97.7814
490.70,97.7844
490.80,97.7921
490.90,97.7966
491.00,97.8027
491.10,97.7997
491.20,97.8012
491.30,97.7997
491.40,97.7982
491.50,97.7982
491.60,97.8027
491.70,97.8088
491.80,97.8165
491.90,97.8226
492.00,97.8271
492.10,97.8271
492.20,97.8302
492.30,97.8271
492.40,97.8271
492.50,97.8271
492.60,97.8287
492.70,97.8271
492.80,97.8302
492.90,97.8302
493.00,97.8287
493.10,97.8287
493.20,97.8256
493.30,97.8287
493.40,97.8287
493.50,97.8348
493.60,97.8378
493.70,97.8485
493.80,97.8592
493.90,97.8653
494.00,97.8683
494.10,97.8683
494.20,97.8699
494.30,97.8699
494.40,97.8714
494.50,97.8729
494.60,97.8775
494.70,97.8806
494.80,97.8790
494.90,97.8806
495.00,97.8836
495.10,97.8851
495.20,97.8897
495.30,97.8928
495.40,97.8943
495.50,97.8943
495.60,97.8973
495.70,97.9034
495.80,97.9050
495.90,97.9095
496.00,97.9156
496.10,97.9126
496.20,97.9172
496.30,97.9172
496.40,97.9233
496.50,97.9294
496.60,97.9355
496.70,97.9462
496.80,97.9477
496.90,97.9523
497.00,97.9538
497.10,97.9614
497.20,97.9645
497.30,97.9706
497.40,97.9767
497.50,97.9767
497.60,97.9813
497.70,97.9782
497.80,97.9767
497.90,97.9767
498.00,97.9843
498.10,97.9889
498.20,97.9874
498.30,97.9858
498.40,97.9843
498.50,97.9782
498.60,97.9706
498.70,97.9691
498.80,97.9706
498.90,97.9706
499.00,97.9752
499.10,97.9782
499.20,97.9843
499.30,97.9843
499.40,97.9828
499.50,97.9889
499.60,97.9889
499.70,97.9904
499.80,97.9935
499.90,97.9980
500.00,98.0026
500.10,98.0042
500.20,98.0103
500.30,98.0148
500.40,98.0103
500.50,98.0133
500.60,98.0133
500.70,98.0133
500.80,98.0103
500.90,98.0087
501.00,98.0087
501.10,98.0118
501.20,98.0103
501.30,98.0087
501.40,98.0103
501.50,98.0179
501.60,98.0209
501.70,98.0209
501.80,98.0301
501.90,98.0331
502.00,98.0347
502.10,98.0331
502.20,98.0408
502.30,98.0438
502.40,98.0438
502.50,98.0515
502.60,98.0560
502.70,98.0530
502.80,98.0484
502.90,98.0530
503.00,98.0515
503.10,98.0560
503.20,98.0637
503.30,98.0743
503.40,98.0774
503.50,98.0743
503.60,98.0759
503.70,98.0759
503.80,98.0743
503.90,98.0804
504.00,98.0850
504.10,98.0881
504.20,98.0896
504.30,98.0881
504.40,98.0820
504.50,98.0835
504.60,98.0804
504.70,98.0804
504.80,98.0865
504.90,98.0927
505.00,98.0957
505.10,98.0957
505.20,98.1003
505.30,98.1003
505.40,98.1003
505.50,98.1003
505.60,98.0988
505.70,98.0988
505.80,98.1003
505.90,98.1003
506.00,98.1033
506.10,98.1049
506.20,98.1064
506.30,98.1033
506.40,98.1018
506.50,98.0988
506.60,98.0942
506.70,98.0927
506.80,98.0896
506.90,98.0911
507.00,98.0988
507.10,98.1079
507.20,98.1110
507.30,98.1186
507.40,98.1201
507.50,98.1293
507.60,98.1293
507.70,98.1277
507.80,98.1277
507.90,98.1262
508.00,98.1277
508.10,98.1262
508.20,98.1339
508.30,98.1415
508.40,98.1522
508.50,98.1552
508.60,98.1567
508.70,98.1567
508.80,98.1552
508.90,98.1567
509.00,98.1598
509.10,98.1583
509.20,98.1598
509.30,98.1598
509.40,98.1567
509.50,98.1552
509.60,98.1628
509.70,98.1674
509.80,98.1750
509.90,98.1781
510.00,98.1842
510.10,98.1857
510.20,98.1888
510.30,98.1903
510.40,98.1918
510.50,98.1949
510.60,98.1995
510.70,98.1964
510.80,98.1979
510.90,98.2010
511.00,98.1995
511.10,98.2040
511.20,98.2071
511.30,98.2117
511.40,98.2147
511.50,98.2162
511.60,98.2208
511.70,98.2254
511.80,98.2254
511.90,98.2254
512.00,98.2285
512.10,98.2315
512.20,98.2269
512.30,98.2269
512.40,98.2208
512.50,98.2193
512.60,98.2132
512.70,98.2117
512.80,98.2132
512.90,98.2117
513.00,98.2147
513.10,98.2147
513.20,98.2178
513.30,98.2162
513.40,98.2147
513.50,98.2162
513.60,98.2239
513.70,98.2285
513.80,98.2330
513.90,98.2391
514.00,98.2452
514.10,98.2452
514.20,98.2407
514.30,98.2376
514.40,98.2376
514.50,98.2346
514.60,98.2361
514.70,98.2407
514.80,98.2483
514.90,98.2498
515.00,98.2590
515.10,98.2651
515.20,98.2651
515.30,98.2666
515.40,98.2620
515.50,98.2590
515.60,98.2498
515.70,98.2483
515.80,98.2468
515.90,98.2483
516.00,98.2513
516.10,98.2574
516.20,98.2666
516.30,98.2697
516.40,98.2742
516.50,98.2742
516.60,98.2758
516.70,98.2758
516.80,98.2727
516.90,98.2712
517.00,98.2758
517.10,98.2834
517.20,98.2895
517.30,98.2971
517.40,98.3063
517.50,98.3124
517.60,98.3170
517.70,98.3215
517.80,98.3215
517.90,98.3246
518.00,98.3276
518.10,98.3231
518.20,98.3215
518.30,98.3215
518.40,98.3200
518.50,98.3200
518.60,98.3215
518.70,98.3215
518.80,98.3185
518.90,98.3215
519.00,98.3200
519.10,98.3200
519.20,98.3170
519.30,98.3185
519.40,98.3185
519.50,98.3170
519.60,98.3185
519.70,98.3246
519.80,98.3292
519.90,98.3307
520.00,98.3322
520.10,98.3307
520.20,98.3292
520.30,98.3322
520.40,98.3383
520.50,98.3383
520.60,98.3414
520.70,98.3505
520.80,98.3551
520.90,98.3597
521.00,98.3688
521.10,98.3704
521.20,98.3704
521.30,98.3704
521.40,98.3704
521.50,98.3658
521.60,98.3688
521.70,98.3749
521.80,98.3780
521.90,98.3826
522.00,98.3856
522.10,98.3841
522.20,98.3841
522.30,98.3856
522.40,98.3856
522.50,98.3841
522.60,98.3810
522.70,98.3810
522.80,98.3795
522.90,98.3810
523.00,98.3795
523.10,98.3795
523.20,98.3765
523.30,98.3719
523.40,98.3673
523.50,98.3658
523.60,98.3673
523.70,98.3719
523.80,98.3795
523.90,98.3841
524.00,98.3902
524.10,98.3978
524.20,98.4024
524.30,98.4039
524.40,98.4085
524.50,98.4146
524.60,98.4146
524.70,98.4116
524.80,98.4131
524.90,98.4131
525.00,98.4070
525.10,98.4055
525.20,98.4055
525.30,98.4055
525.40,98.4085
525.50,98.4085
525.60,98.4116
525.70,98.4131
525.80,98.4146
525.90,98.4146
526.00,98.4161
526.10,98.4238
526.20,98.4268
526.30,98.4268
526.40,98.4299
526.50,98.4314
526.60,98.4375
526.70,98.4344
526.80,98.4344
526.90,98.4436
527.00,98.4482
527.10,98.4451
527.20,98.4451
527.30,98.4482
527.40,98.4482
527.50,98.4421
527.60,98.4451
527.70,98.4497
527.80,98.4482
527.90,98.4512
528.00,98.4482
528.10,98.4497
528.20,98.4482
528.30,98.4482
528.40,98.4436
528.50,98.4497
528.60,98.4619
528.70,98.4665
528.80,98.4695
528.90,98.4711
529.00,98.4772
529.10,98.4802
529.20,98.4756
529.30,98.4741
529.40,98.4787
529.50,98.4833
529.60,98.4772
529.70,98.4756
529.80,98.4741
529.90,98.4711
530.00,98.4711
530.10,98.4772
530.20,98.4772
530.30,98.4787
530.40,98.4833
530.50,98.4879
530.60,98.4879
530.70,98.4848
530.80,98.4879
530.90,98.4909
531.00,98.4879
531.10,98.4894
531.20,98.4909
531.30,98.4940
531.40,98.4955
531.50,98.4970
531.60,98.4940
531.70,98.4924
531.80,98.4924
531.90,98.4955
532.00,98.4970
532.10,98.5016
532.20,98.5031
532.30,98.5077
532.40,98.5092
532.50,98.5077
532.60,98.5016
532.70,98.5031
532.80,98.5031
532.90,98.4985
533.00,98.5016
533.10,98.5031
533.20,98.5077
533.30,98.5092
533.40,98.5107
533.50,98.5092
533.60,98.5092
533.70,98.5092
533.80,98.5092
533.90,98.5123
534.00,98.5153
534.10,98.5153
534.20,98.5184
534.30,98.5184
534.40,98.5184
534.50,98.5168
534.60,98.5199
534.70,98.5168
534.80,98.5153
534.90,98.5138
535.00,98.5123
535.10,98.5184
535.20,98.5260
535.30,98.5382
535.40,98.5519
535.50,98.5626
535.60,98.5718
535.70,98.5733
535.80,98.5718
535.90,98.5733
536.00,98.5794
536.10,98.5794
536.20,98.5733
536.30,98.5840
536.40,98.5779
536.50,98.5733
536.60,98.5641
536.70,98.5550
536.80,98.5474
536.90,98.5382
537.00,98.5245
537.10,98.5138
537.20,98.5077
537.30,98.5062
537.40,98.5046
537.50,98.5077
537.60,98.5123
537.70,98.5168
537.80,98.5199
537.90,98.5214
538.00,98.5184
538.10,98.5168
538.20,98.5199
538.30,98.5214
538.40,98.5260
538.50,98.5321
538.60,98.5352
538.70,98.5352
538.80,98.5306
538.90,98.5291
539.00,98.5291
539.10,98.5336
539.20,98.5367
539.30,98.5413
539.40,98.5474
539.50,98.5504
539.60,98.5474
539.70,98.5458
539.80,98.5474
539.90,98.5489
540.00,98.5474
540.10,98.5474
540.20,98.5458
540.30,98.5458
540.40,98.5504
540.50,98.5519
540.60,98.5519
540.70,98.5535
540.80,98.5535
540.90,98.5504
541.00,98.5504
541.10,98.5535
541.20,98.5565
541.30,98.5596
541.40,98.5641
541.50,98.5687
541.60,98.5672
541.70,98.5657
541.80,98.5657
541.90,98.5641
542.00,98.5657
542.10,98.5687
542.20,98.5764
542.30,98.5825
542.40,98.5886
542.50,98.5947
542.60,98.5977
542.70,98.6023
542.80,98.6023
542.90,98.6023
543.00,98.6069
543.10,98.6130
543.20,98.6160
543.30,98.6145
543.40,98.6176
543.50,98.6160
543.60,98.6145
543.70,98.6115
543.80,98.6115
543.90,98.6084
544.00,98.6069
544.10,98.6023
544.20,98.5992
544.30,98.5931
544.40,98.5886
544.50,98.5947
544.60,98.5992
544.70,98.6023
544.80,98.6084
544.90,98.6176
545.00,98.6206
545.10,98.6221
545.20,98.6237
545.30,98.6221
545.40,98.6221
545.50,98.6206
545.60,98.6221
545.70,98.6237
545.80,98.6252
545.90,98.6298
546.00,98.6298
546.10,98.6328
546.20,98.6343
546.30,98.6328
546.40,98.6313
546.50,98.6298
546.60,98.6328
546.70,98.6328
546.80,98.6343
546.90,98.6343
547.00,98.6328
547.10,98.6343
547.20,98.6359
547.30,98.6343
547.40,98.6359
547.50,98.6420
547.60,98.6450
547.70,98.6465
547.80,98.6496
547.90,98.6572
548.00,98.6618
548.10,98.6618
548.20,98.6603
548.30,98.6603
548.40,98.6557
548.50,98.6496
548.60,98.6481
548.70,98.6526
548.80,98.6542
548.90,98.6542
549.00,98.6496
549.10,98.6481
549.20,98.6450
549.30,98.6389
549.40,98.6374
549.50,98.6389
549.60,98.6420
549.70,98.6374
549.80,98.6328
549.90,98.6267
550.00,98.6206
550.10,98.6160
550.20,98.6130
550.30,98.6176
550.40,98.6221
550.50,98.6237
550.60,98.6252
550.70,98.6221
550.80,98.6191
550.90,98.6176
551.00,98.6221
551.10,98.6267
551.20,98.6313
551.30,98.6374
551.40,98.6420
551.50,98.6435
551.60,98.6435
551.70,98.6481
551.80,98.6526
551.90,98.6572
552.00,98.6633
552.10,98.6649
552.20,98.6649
552.30,98.6710
552.40,98.6771
552.50,98.6786
552.60,98.6847
552.70,98.6923
552.80,98.6954
552.90,98.6954
553.00,98.6984
553.10,98.6954
553.20,98.6893
553.30,98.6847
553.40,98.6801
553.50,98.6725
553.60,98.6649
553.70,98.6618
553.80,98.6572
553.90,98.6526
554.00,98.6511
554.10,98.6496
554.20,98.6496
554.30,98.6557
554.40,98.6618
554.50,98.6710
554.60,98.6771
554.70,98.6847
554.80,98.6877
554.90,98.6923
555.00,98.6938
555.10,98.6923
555.20,98.6923
555.30,98.6969
555.40,98.6984
555.50,98.6938
555.60,98.6893
555.70,98.6893
555.80,98.6923
555.90,98.6893
556.00,98.6923
556.10,98.7000
556.20,98.7000
556.30,98.6984
556.40,98.7045
556.50,98.7091
556.60,98.7137
556.70,98.7198
556.80,98.7198
556.90,98.7213
557.00,98.7183
557.10,98.7122
557.20,98.7076
557.30,98.7122
557.40,98.7167
557.50,98.7183
557.60,98.7198
557.70,98.7198
557.80,98.7137
557.90,98.7061
558.00,98.7000
558.10,98.6969
558.20,98.6984
558.30,98.7015
558.40,98.7030
558.50,98.7045
558.60,98.7076
558.70,98.7045
558.80,98.7061
558.90,98.7061
559.00,98.7091
559.10,98.7167
559.20,98.7213
559.30,98.7259
559.40,98.7289
559.50,98.7350
559.60,98.7350
559.70,98.7335
559.80,98.7320
559.90,98.7350
560.00,98.7366
560.10,98.7396
560.20,98.7473
560.30,98.7534
560.40,98.7595
560.50,98.7625
560.60,98.7640
560.70,98.7671
560.80,98.7640
560.90,98.7701
561.00,98.7701
561.10,98.7747
561.20,98.7762
561.30,98.7762
561.40,98.7717
561.50,98.7656
561.60,98.7610
561.70,98.7549
561.80,98.7503
561.90,98.7503
562.00,98.7488
562.10,98.7473
562.20,98.7503
562.30,98.7488
562.40,98.7488
562.50,98.7518
562.60,98.7564
562.70,98.7579
562.80,98.7595
562.90,98.7610
563.00,98.7595
563.10,98.7595
563.20,98.7579
563.30,98.7549
563.40,98.7518
563.50,98.7518
563.60,98.7549
563.70,98.7534
563.80,98.7549
563.90,98.7534
564.00,98.7518
564.10,98.7473
564.20,98.7457
564.30,98.7457
564.40,98.7488
564.50,98.7488
564.60,98.7503
564.70,98.7457
564.80,98.7442
564.90,98.7411
565.00,98.7427
565.10,98.7411
565.20,98.7427
565.30,98.7488
565.40,98.7518
565.50,98.7579
565.60,98.7610
565.70,98.7656
565.80,98.7671
565.90,98.7701
566.00,98.7732
566.10,98.7747
566.20,98.7793
566.30,98.7869
566.40,98.7900
566.50,98.7915
566.60,98.7869
566.70,98.7823
566.80,98.7808
566.90,98.7762
567.00,98.7747
567.10,98.7717
567.20,98.7717
567.30,98.7747
567.40,98.7762
567.50,98.7808
567.60,98.7839
567.70,98.7915
567.80,98.7946
567.90,98.7915
568.00,98.7885
568.10,98.7839
568.20,98.7839
568.30,98.7854
568.40,98.7869
568.50,98.7885
568.60,98.7976
568.70,98.7991
568.80,98.8007
568.90,98.8007
569.00,98.8083
569.10,98.8129
569.20,98.8098
569.30,98.8068
569.40,98.8068
569.50,98.8022
569.60,98.7930
569.70,98.7930
569.80,98.7930
569.90,98.7930
570.00,98.7900
570.10,98.7900
570.20,98.7900
570.30,98.7854
570.40,98.7854
570.50,98.7885
570.60,98.7915
570.70,98.7946
570.80,98.7961
570.90,98.7976
571.00,98.7991
571.10,98.7991
571.20,98.7991
571.30,98.7991
571.40,98.8037
571.50,98.8098
571.60,98.8098
571.70,98.8083
571.80,98.8052
571.90,98.8037
572.00,98.7991
572.10,98.7976
572.20,98.7976
572.30,98.8052
572.40,98.8098
572.50,98.8068
572.60,98.8068
572.70,98.8129
572.80,98.8144
572.90,98.8098
573.00,98.8098
573.10,98.8098
573.20,98.8052
573.30,98.7991
573.40,98.7961
573.50,98.7885
573.60,98.7823
573.70,98.7808
573.80,98.7839
573.90,98.7854
574.00,98.7915
574.10,98.8007
574.20,98.8083
574.30,98.8113
574.40,98.8129
574.50,98.8174
574.60,98.8235
574.70,98.8266
