"ST5 - RawData"
"Wavelength nm.","T%"
437.60,53.6591
437.70,53.6087
437.80,53.5614
437.90,53.5095
438.00,53.4592
438.10,53.4119
438.20,53.3630
438.30,53.3096
438.40,53.2562
438.50,53.1982
438.60,53.1403
438.70,53.0869
438.80,53.0365
438.90,52.9892
439.00,52.9419
439.10,52.8946
439.20,52.8503
439.30,52.8061
439.40,52.7542
439.50,52.7039
439.60,52.6550
439.70,52.6031
439.80,52.5497
439.90,52.4948
440.00,52.4445
440.10,52.3911
440.20,52.3392
440.30,52.2842
440.40,52.2324
440.50,52.1759
440.60,52.1210
440.70,52.0660
440.80,52.0096
440.90,51.9562
441.00,51.9043
441.10,51.8555
441.20,51.8036
441.30,51.7532
441.40,51.7044
441.50,51.6541
441.60,51.6037
441.70,51.5503
441.80,51.5045
441.90,51.4526
442.00,51.4008
442.10,51.3489
442.20,51.3000
442.30,51.2512
442.40,51.1993
442.50,51.1520
442.60,51.1032
442.70,51.0559
442.80,51.0040
442.90,50.9583
443.00,50.9140
443.10,50.8743
443.20,50.8301
443.30,50.7874
443.40,50.7462
443.50,50.6958
443.60,50.6454
443.70,50.5966
443.80,50.5463
443.90,50.4959
444.00,50.4456
444.10,50.3967
444.20,50.3464
444.30,50.3021
444.40,50.2609
444.50,50.2197
444.60,50.1755
444.70,50.1358
444.80,50.0946
444.90,50.0443
445.00,49.9969
445.10,49.9542
445.20,49.9100
445.30,49.8703
445.40,49.8291
445.50,49.7894
445.60,49.7467
445.70,49.7055
445.80,49.6674
445.90,49.6246
446.00,49.5850
446.10,49.5438
446.20,49.5041
446.30,49.4629
446.40,49.4232
446.50,49.3881
446.60,49.3500
446.70,49.3149
446.80,49.2783
446.90,49.2416
447.00,49.2004
447.10,49.1623
447.20,49.1257
447.30,49.0875
447.40,49.0524
447.50,49.0173
447.60,48.9822
447.70,48.9487
447.80,48.9151
447.90,48.8815
448.00,48.8464
448.10,48.8129
448.20,48.7793
448.30,48.7457
448.40,48.7106
448.50,48.6801
448.60,48.6481
448.70,48.6145
448.80,48.5840
448.90,48.5504
449.00,48.5214
449.10,48.4940
449.20,48.4665
449.30,48.4390
449.40,48.4146
449.50,48.3871
449.60,48.3627
449.70,48.3368
449.80,48.3124
449.90,48.2880
450.00,48.2651
450.10,48.2391
450.20,48.2147
450.30,48.1934
450.40,48.1720
450.50,48.1491
450.60,48.1247
450.70,48.1064
450.80,48.0850
450.90,48.0606
451.00,48.0408
451.10,48.0225
451.20,48.0026
451.30,47.9828
451.40,47.9630
451.50,47.9462
451.60,47.9248
451.70,47.9065
451.80,47.8912
451.90,47.8760
452.00,47.8622
452.10,47.8485
452.20,47.8348
452.30,47.8195
452.40,47.8027
452.50,47.7859
452.60,47.7692
452.70,47.7554
452.80,47.7386
452.90,47.7234
453.00,47.7127
453.10,47.7020
453.20,47.6868
453.30,47.6730
453.40,47.6639
453.50,47.6517
453.60,47.6410
453.70,47.6303
453.80,47.6242
453.90,47.6166
454.00,47.6059
454.10,47.5952
454.20,47.5891
454.30,47.5815
454.40,47.5754
454.50,47.5693
454.60,47.5616
454.70,47.5525
454.80,47.5464
454.90,47.5403
455.00,47.5327
455.10,47.5235
455.20,47.5220
455.30,47.5174
455.40,47.5143
455.50,47.5143
455.60,47.5174
455.70,47.5204
455.80,47.5220
455.90,47.5220
456.00,47.5220
456.10,47.5220
456.20,47.5204
456.30,47.5189
456.40,47.5204
456.50,47.5204
456.60,47.5189
456.70,47.5189
456.80,47.5220
456.90,47.5281
457.00,47.5342
457.10,47.5403
457.20,47.5449
457.30,47.5479
457.40,47.5525
457.50,47.5555
457.60,47.5571
457.70,47.5647
457.80,47.5723
457.90,47.5754
458.00,47.5830
458.10,47.5922
458.20,47.5983
458.30,47.6059
458.40,47.6105
458.50,47.6196
458.60,47.6288
458.70,47.6364
458.80,47.6486
458.90,47.6578
459.00,47.6669
459.10,47.6761
459.20,47.6837
459.30,47.6898
459.40,47.7005
459.50,47.7112
459.60,47.7188
459.70,47.7295
459.80,47.7417
459.90,47.7539
460.00,47.7661
460.10,47.7844
460.20,47.8027
460.30,47.8195
460.40,47.8348
460.50,47.8500
460.60,47.8683
460.70,47.8821
460.80,47.8958
460.90,47.9111
461.00,47.9279
461.10,47.9431
461.20,47.9645
461.30,47.9797
461.40,47.9980
461.50,48.0179
461.60,48.0377
461.70,48.0530
461.80,48.0713
461.90,48.0911
462.00,48.1125
462.10,48.1277
462.20,48.1476
462.30,48.1674
462.40,48.1918
462.50,48.2178
462.60,48.2422
462.70,48.2620
462.80,48.2834
462.90,48.3047
463.00,48.3246
463.10,48.3429
463.20,48.3597
463.30,48.3826
463.40,48.4009
463.50,48.4192
463.60,48.4390
463.70,48.4619
463.80,48.4848
463.90,48.5046
464.00,48.5306
464.10,48.5519
464.20,48.5764
464.30,48.6053
464.40,48.6343
464.50,48.6664
464.60,48.6954
464.70,48.7274
464.80,48.7610
464.90,48.7885
465.00,48.8190
465.10,48.8464
465.20,48.8739
465.30,48.8998
465.40,48.9243
465.50,48.9502
465.60,48.9746
465.70,49.0005
465.80,49.0265
465.90,49.0509
466.00,49.0738
466.10,49.1013
466.20,49.1333
466.30,49.1653
466.40,49.1974
466.50,49.2325
466.60,49.2645
466.70,49.2981
466.80,49.3271
466.90,49.3546
467.00,49.3820
467.10,49.4095
467.20,49.4400
467.30,49.4659
467.40,49.4980
467.50,49.5270
467.60,49.5544
467.70,49.5819
467.80,49.6124
467.90,49.6445
468.00,49.6719
468.10,49.7025
468.20,49.7360
468.30,49.7711
468.40,49.8001
468.50,49.8337
468.60,49.8672
468.70,49.9023
468.80,49.9359
468.90,49.9695
469.00,50.0046
469.10,50.0366
469.20,50.0687
469.30,50.1022
469.40,50.1328
469.50,50.1648
469.60,50.1999
469.70,50.2365
469.80,50.2701
469.90,50.3082
470.00,50.3433
470.10,50.3784
470.20,50.4166
470.30,50.4532
470.40,50.4883
470.50,50.5264
470.60,50.5615
470.70,50.5951
470.80,50.6287
470.90,50.6668
471.00,50.7050
471.10,50.7416
471.20,50.7767
471.30,50.8148
471.40,50.8484
471.50,50.8804
471.60,50.9171
471.70,50.9521
471.80,50.9903
471.90,51.0284
472.00,51.0681
472.10,51.1063
472.20,51.1475
472.30,51.1871
472.40,51.2299
472.50,51.2726
472.60,51.3184
472.70,51.3611
472.80,51.3977
472.90,51.4389
473.00,51.4786
473.10,51.5137
473.20,51.5533
473.30,51.5930
473.40,51.6312
473.50,51.6693
473.60,51.7075
473.70,51.7441
473.80,51.7853
473.90,51.8280
474.00,51.8692
474.10,51.9104
474.20,51.9531
474.30,51.9928
474.40,52.0294
474.50,52.0676
474.60,52.1088
474.70,52.1515
474.80,52.1957
474.90,52.2446
475.00,52.2919
475.10,52.3376
475.20,52.3849
475.30,52.4261
475.40,52.4704
475.50,52.5131
475.60,52.5604
475.70,52.6047
475.80,52.6535
475.90,52.7039
476.00,52.7512
476.10,52.7969
476.20,52.8412
476.30,52.8824
476.40,52.9236
476.50,52.9678
476.60,53.0106
476.70,53.0518
476.80,53.0960
476.90,53.1418
477.00,53.1876
477.10,53.2318
477.20,53.2776
477.30,53.3203
477.40,53.3615
477.50,53.4027
477.60,53.4454
477.70,53.4882
477.80,53.5385
477.90,53.5919
478.00,53.6438
478.10,53.6972
478.20,53.7537
478.30,53.8071
478.40,53.8574
478.50,53.9047
478.60,53.9566
478.70,54.0070
478.80,54.0527
478.90,54.1000
479.00,54.1489
479.10,54.1962
479.20,54.2435
479.30,54.2892
479.40,54.3396
479.50,54.3900
479.60,54.4418
479.70,54.4907
479.80,54.5425
479.90,54.5929
480.00,54.6417
480.10,54.6936
480.20,54.7409
480.30,54.7897
480.40,54.8370
480.50,54.8859
480.60,54.9393
480.70,54.9866
480.80,55.0385
480.90,55.0934
481.00,55.1498
481.10,55.2032
481.20,55.2567
481.30,55.3131
481.40,55.3711
481.50,55.4214
481.60,55.4733
481.70,55.5252
481.80,55.5756
481.90,55.6274
482.00,55.6793
482.10,55.7327
482.20,55.7846
482.30,55.8395
482.40,55.8929
482.50,55.9464
482.60,55.9982
482.70,56.0501
482.80,56.1035
482.90,56.1600
483.00,56.2164
483.10,56.2714
483.20,56.3263
483.30,56.3843
483.40,56.4377
483.50,56.4911
483.60,56.5445
483.70,56.5994
483.80,56.6544
483.90,56.7108
484.00,56.7657
484.10,56.8253
484.20,56.8817
484.30,56.9366
484.40,56.9931
484.50,57.0496
484.60,57.1014
484.70,57.1594
484.80,57.2174
484.90,57.2739
485.00,57.3288
485.10,57.3868
485.20,57.4432
485.30,57.5012
485.40,57.5592
485.50,57.6157
485.60,57.6721
485.70,57.7286
485.80,57.7866
485.90,57.8415
486.00,57.8995
486.10,57.9559
486.20,58.0109
486.30,58.0719
486.40,58.1345
486.50,58.1970
486.60,58.2565
486.70,58.3176
486.80,58.3740
486.90,58.4290
487.00,58.4854
487.10,58.5434
487.20,58.6014
487.30,58.6594
487.40,58.7173
487.50,58.7784
487.60,58.8364
487.70,58.8974
487.80,58.9539
487.90,59.0164
488.00,59.0759
488.10,59.1354
488.20,59.1965
488.30,59.2575
488.40,59.3185
488.50,59.3796
488.60,59.4437
488.70,59.5078
488.80,59.5703
488.90,59.6329
489.00,59.6970
489.10,59.7580
489.20,59.8175
489.30,59.8801
489.40,59.9457
489.50,60.0098
489.60,60.0708
489.70,60.1349
489.80,60.2005
489.90,60.2600
490.00,60.3195
490.10,60.3836
490.20,60.4462
490.30,60.5072
490.40,60.5713
490.50,60.6323
490.60,60.6934
490.70,60.7544
490.80,60.8185
490.90,60.8810
491.00,60.9436
491.10,61.0092
491.20,61.0733
491.30,61.1374
491.40,61.2030
491.50,61.2686
491.60,61.3358
491.70,61.4029
491.80,61.4716
491.90,61.5372
492.00,61.6043
492.10,61.6714
492.20,61.7386
492.30,61.8011
492.40,61.8652
492.50,61.9278
492.60,61.9919
492.70,62.0544
492.80,62.1155
492.90,62.1811
493.00,62.2467
493.10,62.3108
493.20,62.3764
493.30,62.4405
493.40,62.5061
493.50,62.5748
493.60,62.6404
493.70,62.7060
493.80,62.7731
493.90,62.8448
494.00,62.9105
494.10,62.9761
494.20,63.0386
494.30,63.1058
494.40,63.1760
494.50,63.2446
494.60,63.3133
494.70,63.3804
494.80,63.4460
494.90,63.5101
495.00,63.5773
495.10,63.6429
495.20,63.7115
495.30,63.7787
495.40,63.8474
495.50,63.9191
495.60,63.9893
495.70,64.0625
495.80,64.1342
495.90,64.2059
496.00,64.2792
496.10,64.3478
496.20,64.4135
496.30,64.4775
496.40,64.5508
496.50,64.6210
496.60,64.6912
496.70,64.7629
496.80,64.8346
496.90,64.9048
497.00,64.9734
497.10,65.0467
497.20,65.1169
497.30,65.1855
497.40,65.2557
497.50,65.3229
497.60,65.3931
497.70,65.4572
497.80,65.5273
497.90,65.6006
498.00,65.6769
498.10,65.7486
498.20,65.8188
498.30,65.8920
498.40,65.9653
498.50,66.0355
498.60,66.1026
498.70,66.1728
498.80,66.2445
498.90,66.3147
499.00,66.3849
499.10,66.4581
499.20,66.5314
499.30,66.6046
499.40,66.6733
499.50,66.7450
499.60,66.8137
499.70,66.8839
499.80,66.9540
499.90,67.0258
500.00,67.0944
500.10,67.1631
500.20,67.2302
500.30,67.2943
500.40,67.3553
500.50,67.4194
500.60,67.4820
500.70,67.5446
500.80,67.6117
500.90,67.6819
501.00,67.7536
501.10,67.8253
501.20,67.8940
501.30,67.9596
501.40,68.0252
501.50,68.0939
501.60,68.1610
501.70,68.2297
501.80,68.3029
501.90,68.3807
502.00,68.4570
502.10,68.5303
502.20,68.6066
502.30,68.6829
502.40,68.7531
502.50,68.8232
502.60,68.8980
502.70,68.9667
502.80,69.0338
502.90,69.0994
503.00,69.1681
503.10,69.2337
503.20,69.3024
503.30,69.3710
503.40,69.4412
503.50,69.5114
503.60,69.5801
503.70,69.6503
503.80,69.7205
503.90,69.7922
504.00,69.8639
504.10,69.9341
504.20,70.0058
504.30,70.0745
504.40,70.1447
504.50,70.2133
504.60,70.2789
504.70,70.3400
504.80,70.4056
504.90,70.4697
505.00,70.5368
505.10,70.6131
505.20,70.6909
505.30,70.7642
505.40,70.8389
505.50,70.9137
505.60,70.9808
505.70,71.0510
505.80,71.1197
505.90,71.1945
506.00,71.2646
506.10,71.3348
506.20,71.4020
506.30,71.4706
506.40,71.5408
506.50,71.6064
506.60,71.6766
506.70,71.7484
506.80,71.8170
506.90,71.8826
507.00,71.9528
507.10,72.0276
507.20,72.0917
507.30,72.1603
507.40,72.2412
507.50,72.3190
507.60,72.3938
507.70,72.4655
507.80,72.5418
507.90,72.6105
508.00,72.6791
508.10,72.7493
508.20,72.8210
508.30,72.8958
508.40,72.9675
508.50,73.0377
508.60,73.1003
508.70,73.1628
508.80,73.2269
508.90,73.2941
509.00,73.3612
509.10,73.4299
509.20,73.4985
509.30,73.5672
509.40,73.6435
509.50,73.7167
509.60,73.7930
509.70,73.8693
509.80,73.9441
509.90,74.0128
510.00,74.0768
510.10,74.1394
510.20,74.1989
510.30,74.2584
510.40,74.3240
510.50,74.3881
510.60,74.4553
510.70,74.5209
510.80,74.5880
510.90,74.6536
511.00,74.7147
511.10,74.7787
511.20,74.8489
511.30,74.9237
511.40,74.9954
511.50,75.0671
511.60,75.1404
511.70,75.2075
511.80,75.2747
511.90,75.3403
512.00,75.4074
512.10,75.4761
512.20,75.5463
512.30,75.6149
512.40,75.6790
512.50,75.7462
512.60,75.8133
512.70,75.8774
512.80,75.9506
512.90,76.0223
513.00,76.0910
513.10,76.1597
513.20,76.2329
513.30,76.3031
513.40,76.3702
513.50,76.4374
513.60,76.5076
513.70,76.5747
513.80,76.6418
513.90,76.7090
514.00,76.7761
514.10,76.8387
514.20,76.9012
514.30,76.9699
514.40,77.0416
514.50,77.1088
514.60,77.1835
514.70,77.2583
514.80,77.3315
514.90,77.3941
515.00,77.4597
515.10,77.5253
515.20,77.5848
515.30,77.6474
515.40,77.7084
515.50,77.7710
515.60,77.8290
515.70,77.8900
515.80,77.9526
515.90,78.0167
516.00,78.0838
516.10,78.1555
516.20,78.2288
516.30,78.2974
516.40,78.3661
516.50,78.4317
516.60,78.4943
516.70,78.5568
516.80,78.6224
516.90,78.6896
517.00,78.7537
517.10,78.8208
517.20,78.8879
517.30,78.9536
517.40,79.0192
517.50,79.0878
517.60,79.1626
517.70,79.2313
517.80,79.2938
517.90,79.3579
518.00,79.4159
518.10,79.4739
518.20,79.5303
518.30,79.5929
518.40,79.6524
518.50,79.7165
518.60,79.7836
518.70,79.8462
518.80,79.9042
518.90,79.9637
519.00,80.0262
519.10,80.0903
519.20,80.1498
519.30,80.2139
519.40,80.2780
519.50,80.3406
519.60,80.4001
519.70,80.4642
519.80,80.5222
519.90,80.5847
520.00,80.6473
520.10,80.7068
520.20,80.7648
520.30,80.8228
520.40,80.8807
520.50,80.9418
520.60,81.0043
520.70,81.0715
520.80,81.1356
520.90,81.2012
521.00,81.2653
521.10,81.3248
521.20,81.3828
521.30,81.4392
521.40,81.4957
521.50,81.5536
521.60,81.6132
521.70,81.6696
521.80,81.7230
521.90,81.7795
522.00,81.8344
522.10,81.8848
522.20,81.9412
522.30,82.0038
522.40,82.0618
522.50,82.1259
522.60,82.1930
522.70,82.2601
522.80,82.3242
522.90,82.3883
523.00,82.4478
523.10,82.5012
523.20,82.5562
523.30,82.6111
523.40,82.6675
523.50,82.7271
523.60,82.7866
523.70,82.8430
523.80,82.9025
523.90,82.9544
524.00,83.0093
524.10,83.0627
524.20,83.1223
524.30,83.1802
524.40,83.2413
524.50,83.2993
524.60,83.3557
524.70,83.4122
524.80,83.4747
524.90,83.5312
525.00,83.5861
525.10,83.6395
525.20,83.6945
525.30,83.7479
525.40,83.8013
525.50,83.8577
525.60,83.9157
525.70,83.9737
525.80,84.0347
525.90,84.0912
526.00,84.1522
526.10,84.2072
526.20,84.2621
526.30,84.3140
526.40,84.3689
526.50,84.4208
526.60,84.4742
526.70,84.5322
526.80,84.5886
526.90,84.6481
527.00,84.7046
527.10,84.7580
527.20,84.8099
527.30,84.8618
527.40,84.9121
527.50,84.9594
527.60,85.0098
527.70,85.0586
527.80,85.1105
527.90,85.1654
528.00,85.2173
528.10,85.2692
528.20,85.3241
528.30,85.3821
528.40,85.4355
528.50,85.4904
528.60,85.5484
528.70,85.6018
528.80,85.6522
528.90,85.7025
529.00,85.7529
529.10,85.8032
529.20,85.8490
529.30,85.8978
529.40,85.9451
529.50,85.9940
529.60,86.0321
529.70,86.0825
529.80,86.1404
529.90,86.1984
530.00,86.2534
530.10,86.3098
530.20,86.3678
530.30,86.4166
530.40,86.4624
530.50,86.5143
530.60,86.5646
530.70,86.6196
530.80,86.6714
530.90,86.7249
531.00,86.7752
531.10,86.8240
531.20,86.8729
531.30,86.9217
531.40,86.9751
531.50,87.0209
531.60,87.0697
531.70,87.1201
531.80,87.1719
531.90,87.2253
532.00,87.2726
532.10,87.3245
532.20,87.3779
532.30,87.4268
532.40,87.4756
532.50,87.5275
532.60,87.5778
532.70,87.6205
532.80,87.6678
532.90,87.7151
533.00,87.7579
533.10,87.8021
533.20,87.8555
533.30,87.9074
533.40,87.9608
533.50,88.0112
533.60,88.0615
533.70,88.1134
533.80,88.1638
533.90,88.2111
534.00,88.2538
534.10,88.2965
534.20,88.3377
534.30,88.3820
534.40,88.4293
534.50,88.4811
534.60,88.5361
534.70,88.5910
534.80,88.6459
534.90,88.6932
535.00,88.7421
535.10,88.7939
535.20,88.8428
535.30,88.8962
535.40,88.9526
535.50,89.0045
535.60,89.0594
535.70,89.1083
535.80,89.1541
535.90,89.2090
536.00,89.2639
536.10,89.3112
536.20,89.3585
536.30,89.4135
536.40,89.4516
536.50,89.4882
536.60,89.5203
536.70,89.5523
536.80,89.5859
536.90,89.6271
537.00,89.6591
537.10,89.6988
537.20,89.7385
537.30,89.7797
537.40,89.8163
537.50,89.8575
537.60,89.9017
537.70,89.9399
537.80,89.9872
537.90,90.0269
538.00,90.0665
538.10,90.1077
538.20,90.1505
538.30,90.1932
538.40,90.2405
538.50,90.2863
538.60,90.3305
538.70,90.3748
538.80,90.4221
538.90,90.4602
539.00,90.5029
539.10,90.5472
539.20,90.5914
539.30,90.6357
539.40,90.6830
539.50,90.7257
539.60,90.7684
539.70,90.8081
539.80,90.8432
539.90,90.8798
540.00,90.9164
540.10,90.9531
540.20,90.9927
540.30,91.0370
540.40,91.0828
540.50,91.1240
540.60,91.1636
540.70,91.2018
540.80,91.2354
540.90,91.2628
541.00,91.2949
541.10,91.3315
541.20,91.3666
541.30,91.4047
541.40,91.4505
541.50,91.5009
541.60,91.5421
541.70,91.5848
541.80,91.6306
541.90,91.6687
542.00,91.7053
542.10,91.7465
542.20,91.7923
542.30,91.8365
542.40,91.8777
542.50,91.9189
542.60,91.9617
542.70,92.0029
542.80,92.0425
542.90,92.0853
543.00,92.1326
543.10,92.1783
543.20,92.2195
543.30,92.2577
543.40,92.2974
543.50,92.3279
543.60,92.3553
543.70,92.3813
543.80,92.4088
543.90,92.4332
544.00,92.4622
544.10,92.4973
544.20,92.5369
544.30,92.5751
544.40,92.6132
544.50,92.6544
544.60,92.6926
544.70,92.7277
544.80,92.7612
544.90,92.7963
545.00,92.8314
545.10,92.8665
545.20,92.9031
545.30,92.9367
545.40,92.9718
545.50,93.0069
545.60,93.0420
545.70,93.0740
545.80,93.1076
545.90,93.1412
546.00,93.1747
546.10,93.2053
546.20,93.2373
546.30,93.2709
546.40,93.2999
546.50,93.3319
546.60,93.3670
546.70,93.4006
546.80,93.4326
546.90,93.4647
547.00,93.4982
547.10,93.5318
547.20,93.5623
547.30,93.5913
547.40,93.6203
547.50,93.6493
547.60,93.6783
547.70,93.7088
547.80,93.7439
547.90,93.7790
548.00,93.8171
548.10,93.8538
548.20,93.8858
548.30,93.9163
548.40,93.9453
548.50,93.9758
548.60,94.0048
548.70,94.0369
548.80,94.0674
548.90,94.0964
549.00,94.1208
549.10,94.1483
549.20,94.1727
549.30,94.1971
549.40,94.2245
549.50,94.2520
549.60,94.2764
549.70,94.2978
549.80,94.3298
549.90,94.3588
550.00,94.3817
550.10,94.4107
550.20,94.4427
550.30,94.4672
550.40,94.4916
550.50,94.5160
550.60,94.5435
550.70,94.5663
550.80,94.5908
550.90,94.6167
551.00,94.6487
551.10,94.6777
551.20,94.7113
551.30,94.7433
551.40,94.7708
551.50,94.8013
551.60,94.8334
551.70,94.8624
551.80,94.8929
551.90,94.9249
552.00,94.9585
552.10,94.9890
552.20,95.0195
552.30,95.0516
552.40,95.0790
552.50,95.1050
552.60,95.1324
552.70,95.1584
552.80,95.1813
552.90,95.2026
553.00,95.2255
553.10,95.2484
553.20,95.2698
553.30,95.2896
553.40,95.3110
553.50,95.3323
553.60,95.3506
553.70,95.3690
553.80,95.3903
553.90,95.4147
554.00,95.4361
554.10,95.4559
554.20,95.4819
554.30,95.5063
554.40,95.5292
554.50,95.5521
554.60,95.5750
554.70,95.6024
554.80,95.6253
554.90,95.6497
555.00,95.6741
555.10,95.7001
555.20,95.7275
555.30,95.7550
555.40,95.7855
555.50,95.8130
555.60,95.8374
555.70,95.8603
555.80,95.8847
555.90,95.9015
556.00,95.9167
556.10,95.9381
556.20,95.9579
556.30,95.9778
556.40,95.9991
556.50,96.0281
556.60,96.0526
556.70,96.0754
556.80,96.0938
556.90,96.1136
557.00,96.1273
557.10,96.1441
557.20,96.1578
557.30,96.1731
557.40,96.1914
557.50,96.2097
557.60,96.2311
557.70,96.2524
557.80,96.2769
557.90,96.2967
558.00,96.3196
558.10,96.3455
558.20,96.3638
558.30,96.3821
558.40,96.4020
558.50,96.4249
558.60,96.4417
558.70,96.4569
558.80,96.4783
558.90,96.5027
559.00,96.5256
559.10,96.5469
559.20,96.5652
559.30,96.5851
559.40,96.6034
559.50,96.6248
559.60,96.6446
559.70,96.6644
559.80,96.6904
559.90,96.7102
560.00,96.7270
560.10,96.7468
560.20,96.7728
560.30,96.7957
560.40,96.8170
560.50,96.8445
560.60,96.8643
560.70,96.8826
560.80,96.8964
560.90,96.9162
561.00,96.9330
561.10,96.9543
561.20,96.9757
561.30,96.9925
561.40,97.0123
561.50,97.0322
561.60,97.0459
561.70,97.0551
561.80,97.0688
561.90,97.0825
562.00,97.0886
562.10,97.1054
562.20,97.1268
562.30,97.1451
562.40,97.1649
562.50,97.1893
562.60,97.2122
562.70,97.2305
562.80,97.2458
562.90,97.2626
563.00,97.2778
563.10,97.2931
563.20,97.3007
563.30,97.3129
563.40,97.3297
563.50,97.3419
563.60,97.3541
563.70,97.3694
563.80,97.3877
563.90,97.3999
564.00,97.4152
564.10,97.4304
564.20,97.4472
564.30,97.4625
564.40,97.4747
564.50,97.4854
564.60,97.4945
564.70,97.5021
564.80,97.5128
564.90,97.5235
565.00,97.5418
565.10,97.5586
565.20,97.5739
565.30,97.5937
565.40,97.6135
565.50,97.6334
565.60,97.6456
565.70,97.6593
565.80,97.6761
565.90,97.6929
566.00,97.7066
566.10,97.7203
566.20,97.7356
566.30,97.7493
566.40,97.7646
566.50,97.7798
566.60,97.7936
566.70,97.8088
566.80,97.8256
566.90,97.8439
567.00,97.8653
567.10,97.8821
567.20,97.8989
567.30,97.9172
567.40,97.9340
567.50,97.9431
567.60,97.9553
567.70,97.9691
567.80,97.9797
567.90,97.9874
568.00,97.9919
568.10,98.0011
568.20,98.0087
568.30,98.0209
568.40,98.0331
568.50,98.0499
568.60,98.0652
568.70,98.0804
568.80,98.0942
568.90,98.1094
569.00,98.1232
569.10,98.1369
569.20,98.1522
569.30,98.1628
569.40,98.1720
569.50,98.1781
569.60,98.1873
569.70,98.2025
569.80,98.2147
569.90,98.2300
570.00,98.2407
570.10,98.2498
570.20,98.2574
570.30,98.2651
570.40,98.2727
570.50,98.2849
570.60,98.3002
570.70,98.3154
570.80,98.3246
570.90,98.3383
571.00,98.3505
571.10,98.3582
571.20,98.3658
571.30,98.3749
571.40,98.3856
571.50,98.3978
571.60,98.4085
571.70,98.4177
571.80,98.4314
571.90,98.4375
572.00,98.4467
572.10,98.4558
572.20,98.4726
572.30,98.4909
572.40,98.5046
572.50,98.5138
572.60,98.5229
572.70,98.5306
572.80,98.5321
572.90,98.5352
573.00,98.5443
573.10,98.5535
573.20,98.5550
573.30,98.5550
573.40,98.5611
573.50,98.5626
573.60,98.5626
573.70,98.5703
573.80,98.5870
573.90,98.6023
574.00,98.6130
574.10,98.6313
574.20,98.6496
574.30,98.6633
574.40,98.6679
574.50,98.6755
574.60,98.6847
574.70,98.6893
574.80,98.6969
574.90,98.7076
